PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Phillips, ML; McNellis, BE; Howell, A; Lauria, CM; Belnap, J; Reed, SC				Phillips, M. L.; McNellis, B. E.; Howell, A.; Lauria, C. M.; Belnap, J.; Reed, S. C.			Biocrusts mediate a new mechanism for land degradation under a changing climate	NATURE CLIMATE CHANGE												Global concerns for desertification have focused on the slow recovery of extensive and expanding drylands following disturbance, which may be exacerbated by climate change. Biological soil crusts (biocrusts) are photosynthetic soil communities found in drylands worldwide, which are central to the stability and resilience of dryland ecosystems, but vulnerable to global change. Here we use multiple decade-long experiments to investigate the consequences of climate and land-use change on biocrusts and soil stability. Biocrusts recovered rapidly under ambient temperatures but warming interacted with the precipitation disturbance to halt recovery. Moreover, warming alone caused losses of mosses, lichens and soil stability. Our results present a new mechanism contributing to land degradation in drylands whereby warming drives a state shift in biocrust communities, which degrades soil stability. The synergistic effects of climate and land-use change co-occur globally and our results support projections of increased desertification and lowered dryland resilience under warming. Land degradation in drylands impacts livelihoods and productivity and is affected by biocrusts that stabilize the soil. Long-term experiments show that biocrust recovery from disturbance is faster than expected, but stopped under warming, with warming alone causing loss of biocrust groups and soil stability.																			1758-678X	1758-6798				JAN	2022	12	1					71	+		10.1038/s41558-021-01249-6	http://dx.doi.org/10.1038/s41558-021-01249-6		JAN 2022											WOS:000741629200004
J	Horisk, KE; Ivory, SJ; Mccorriston, J; Mchale, M; Al Mehri, A; Anderson, A; Anderson, RS; Al Kathiri, AA				Horisk, Kaitlyn E.; Ivory, Sarah J.; Mccorriston, Joy; Mchale, Molly; Al Mehri, Ali; Anderson, Andrew; Anderson, R. Scott; Al Kathiri, Ali Ahmad			Vegetation dynamics in Dhofar, Oman, from the Late Holocene to present inferred from rock hyrax middens	QUATERNARY RESEARCH												Arid regions are especially vulnerable to climate change and land use. More than one-third of Earth's population relies on these ecosystems. Modern observations lack the temporal depth to determine vegetation responses to climate and human activity, but paleoecological and archaeological records can be used to investigate these relationships. Decreasing rainfall across the Late Holocene provides a case study for vegetation response to changing hydroclimate. Rock hyrax (Procavia capensis) middens preserve paleoenvironmental indicators in arid environments where traditional archives are unavailable. Pollen from modern middens collected in Dhofar, Oman, demonstrates the reliability of this archive. Pollen, stable isotope (delta C-13, delta N-15), and microcharcoal data from fossil middens reveal changes in vegetation, relative moisture, and fire from 4000 cal yr BP to the present. Trees limited to moister areas (e.g., Terminalia) today existed farther inland at similar to 3100 cal yr BP. After similar to 2900 cal yr BP, taxa with more xeric affiliations (e.g., Senegalia) had increased. Coprophilous fungal spores (Sporormiella) and grazing indicator pollen revealed an amplified signal of domesticate grazing at similar to 1000 cal yr BP. This indicates that trees associated with semiarid environments were maintained in the interior desert during similar to 3000-4000 yr of decreasing rainfall and that impacts of human activity intensified after the transition to a drier environment.																			0033-5894	1096-0287				NOV	2023	116						12	29		10.1017/qua.2023.42	http://dx.doi.org/10.1017/qua.2023.42													WOS:001089108500002
J	Liang, SS; Abd El Baki, HMA; An, P; Fujimaki, H				Liang, Shuoshuo; Abd El Baki, Hassan M.; An, Ping; Fujimaki, Haruyuki			Determining Irrigation Volumes for Enhancing Profit and N Uptake Efficiency of Potato Using WASH_2D Model	AGRONOMY-BASEL												Soaring food prices and the intensified scarcity of water resources put a new emphasis on efficient use of water in irrigation. Numerical models for water flow and crop growth can be used to predict crop water stress and make decisions on irrigation management. To this end, a new irrigation scheme was presented to determine the optimum irrigation depths using WASH_2D, a numerical model of water flow and solute transport in soils and crop growth. By using freely available quantitative weather forecasts and volumetric water price as input data to predict soil water flow and give the recommendation of irrigation depths which maximizes net income during each irrigation interval. Field experiments using potato were conducted for two-seasons in a sandy soil in Japan under three irrigation methods, i.e., using the simulation model named treatment "S" (to distinguish, named S1 in first season and S2 in second season), automatic irrigation method using soil moisture sensors named treatment "A", and refilling irrigation management supplying 100% consumed water named treatment "R". To compare S with other two treatments, S1 and A was conducted in the first season, then S2 and R was conducted in the second season. Results showed that S1 improved potato yield by 19%, and reduced water by 28%, resulting in an increased net income by 19% compared with A in the first season. There was no significant difference when compared with R in the second season, which was mainly due to the frequent rainfall during second growing season. In addition, S improved the nitrogen uptake efficiency (NUPE) by 39% and 11% compared with A and R, respectively. The simulated values of water content were in fair agreement with those measured in the root zone. In short, simulated irrigation method was effective in improving yield, saving water and increasing NUPE of potato compared with automatic and refilling irrigation methods in sandy field.					Eneji, A Egrinya/V-6662-2019	Liang, Shuoshuo/0000-0002-4221-5566; AbdElBaki, Hassan/0000-0002-5419-5267; Fujimaki, Haruyuki/0000-0003-0175-1773; AN, Ping/0000-0001-9228-5637														2073-4395				OCT	2022	12	10							2372	10.3390/agronomy12102372	http://dx.doi.org/10.3390/agronomy12102372													WOS:000874149400001
J	Ismayilov, AI; Mamedov, AI; Fujimaki, H; Tsunekawa, A; Levy, GJ				Ismayilov, Amin I.; Mamedov, Amrakh I.; Fujimaki, Haruyuki; Tsunekawa, Atsushi; Levy, Guy J.			Soil Salinity Type Effects on the Relationship between the Electrical Conductivity and Salt Content for 1:5 Soil-to-Water Extract	SUSTAINABILITY												Soil salinity severely affects soil ecosystem quality and crop production in semi-arid and arid regions. A vast quantity of data on soil salinity has been collected by research organizations of the Commonwealth of Independent States (CIS, formerly USSR) and many other countries over the last 70 years, but using them in the current international network (irrigation and reclamation strategy) is complicated. This is because in the CIS countries salinity was expressed by total soluble salts as a percentage on a dry-weight basis (total soluble salts, TSS, %) and eight salinity types (chemistry) determined by the ratios of the anions and cations (Cl-, SO42-, HCO3-, and Na+, Ca2+, Mg2+) in diluted soil water extract (soil/water = 1:5) without assessing electrical conductivity (EC). Measuring the EC (1:5) is more convenient, yet EC is not only affected by the concentration but also characteristics of the ions and the salinity chemistry. The objective of this study was to examine the relationship between EC and TSS of soils in a diluted extract (1:5) for eight classic salinity types. We analyzed extracts (1:5) of 1100 samples of a clayey soil (0-20 cm) collected from cultivated semi-arid and arid regions for EC, TSS, soluble cations (Na+, Ca2+, Mg2+), and anions (HCO3-, Cl-, SO42-). Results revealed that (i) the variation in the proportional relationships (R-2 >= 0.91-0.98) between EC (0.12-5.6 dS m(-1)) and TSS (0.05-2.5%) could be related to salinity type, and (ii) the proportionality coefficient of the relationships (2.2 2-3.16) decreased in the following order of salinity type: SO4 < Cl(SO4)-HCO3 < Cl(HCO3)-SO4 < SO4 (HCO3)-Cl < Cl. The findings suggest that once the salinity type of the soil is established, EC (1:5) values can be safely used for the evaluation of the soil salinity degree in the irrigated land in the context of sustainable soil and crop management.					Tsunekawa, Atsushi/L-8526-2013; Mamedov, Amrakh I./S-3748-2016; Ismayilov, Amin/AAQ-2226-2020; Fujimaki, Haruyuki/O-9449-2019	Tsunekawa, Atsushi/0000-0002-7690-0633; Mamedov, Amrakh I./0000-0002-0569-983X; Fujimaki, Haruyuki/0000-0003-0175-1773; Levy, Guy/0000-0002-3706-6500														2071-1050				MAR	2021	13	6							3395	10.3390/su13063395	http://dx.doi.org/10.3390/su13063395													WOS:000645689200001
J	Melo, TS; Thiel, CH; da Silva, LBX; Deuner, S; Andres, A; Avila, GE; Pires, SN; Concenço, G				Melo, Thais Stradioto; Thiel, Caroline Hernke; Xavier da Silva, Laryssa Barbosa; Deuner, Sidnei; Andres, Andre; Avila, Gabriele Espinel; Pires, Stefania Nunes; Concenco, Germani			Cumulative potential and half-life of [imazapic plus imazapyr] in lowland soils of Rio Grande Do Sul grown with clearfield® rice	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES												The objectives of this study were to estimate the residual and half-life of [imazapic + imazapyr] and to infer on the impact of these residuals over time. The first experiment comprised the application of [imazapic + imazapyr] to Clearfield(R) rice. On the following summer cropping season (365 days later), undeformed soil samples 0-5 cm depth were collected and seeds of six species or varieties were sown as bioindicators of residuals (experiment 2), being assessed plant height and dry mass 20 days after emergence start. The third experiment comprised the cultivation of the same species submitted to ten increasing herbicide doses (0-280 g ha(-1)) to establish standard response curves, also assessing plant height and dry mass 20 days after emergence start. About 2.1-5.8% of the applied imazapic remains in soil after one year, for the label doses. Imazapyr was considered to be at negligible doses as its half-life is short, and less than 0.0000001% of the applied dose is expected to be in soil 365 days later. The expected imazapic half-life in lowland areas of Southern Brazil is longer than for dryland, being estimated as between 63 and 77 days (95% confidence interval), contrasting to the 60 days half-life previously estimated for dryland soils.																			0360-1234	1532-4109				JUN 8	2022	57	6					450	457		10.1080/03601234.2022.2063613	http://dx.doi.org/10.1080/03601234.2022.2063613		APR 2022											WOS:000782339300001
J	Bharucha, ZP; Attwood, S; Badiger, S; Balamatti, A; Bawden, R; Bentley, JW; Chander, M; Davies, L; Dixon, H; Dixon, J; D'Souza, M; Butler, FC; Green, M; Joshi, D; Komarek, AM; McDermid, LR; Mathijs, E; Rola, AC; Patnaik, S; Pattanayak, S; Pingali, P; Prasad, VPV; Rabbinge, R; Ramanjaneyulu, GV; Ravindranath, NH; Sage, C; Saha, A; Salvatore, C; Saxena, LP; Singh, C; Smith, P; Srinidhi, A; Sugam, R; Thomas, R; Uphoff, N; Pretty, J				Bharucha, Zareen Pervez; Attwood, Simon; Badiger, Shrinivas; Balamatti, Arun; Bawden, Richard; Bentley, Jeffery W.; Chander, Mahesh; Davies, Leonora; Dixon, Harry; Dixon, John; D'Souza, Marcella; Butler Flora, Cornelia; Green, Michael; Joshi, Deepa; Komarek, Adam M.; McDermid, Lesley Ruth; Mathijs, Erik; Rola, Agnes C.; Patnaik, Sasmita; Pattanayak, Sandip; Pingali, Prabhu; Prasad, V. P. Vara; Rabbinge, Rudy; Ramanjaneyulu, G. V.; Ravindranath, N. H.; Sage, Colin; Saha, Amrita; Salvatore, Ceccarelli; Saxena, Lopamudra Patnaik; Singh, Chandni; Smith, Pete; Srinidhi, Arjuna; Sugam, Rudresh; Thomas, Richard; Uphoff, Norman; Pretty, Jules			The Top 100 questions for the sustainable intensification of agriculture in India's rainfed drylands	INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY												India has the largest area of rainfed dryland agriculture globally, with a variety of distinct types of farming systems producing most of its coarse cereals, food legumes, minor millets, and large amounts of livestock. All these are vital for national and regional food and nutritional security. Yet, the rainfed drylands have been relatively neglected in mainstream agricultural and rural development policy. As a result, significant social-ecological challenges overlap in these landscapes: endemic poverty, malnutrition and land degradation. Sustainable intensification of dryland agriculture is essential for helping to address these challenges, particularly in the context of accelerating climate change. In this paper, we present 100 questions that point to the most important knowledge gaps and research priorities. If addressed, these would facilitate and inform sustainable intensification in Indian rainfed drylands, leading to improved agricultural production and enhanced ecosystem services. The horizon scanning method used to produce these questions brought together experts and practitioners involved in a broad range of disciplines and sectors. This exercise resulted in a consolidated set of questions covering the agricultural drylands, organized into 13 themes. Together, these represent a collective programme for new cross- and multi-disciplinary research on sustainable intensification in the Indian rainfed drylands.					Mathijs, Erik/C-2313-2013; Srinidhi, Arjuna/GQB-4154-2022; Smith, Pete/G-1041-2010; Dixon, Harry/I-9215-2012; Komarek, Adam/AAW-9399-2020	Mathijs, Erik/0000-0002-3740-7280; Srinidhi, Arjuna/0000-0002-3646-3416; Smith, Pete/0000-0002-3784-1124; Dixon, Harry/0000-0002-7415-063X; Komarek, Adam/0000-0001-5676-3005													1473-5903	1747-762X				MAR 4	2021	19	2					106	127		10.1080/14735903.2020.1830530	http://dx.doi.org/10.1080/14735903.2020.1830530		NOV 2020											WOS:000596193800001
J	Liu, ZF; He, CY; Yang, YJ; Fang, ZH				Liu, Zhifeng; He, Chunyang; Yang, Yanjie; Fang, Zihang			Planning sustainable urban landscape under the stress of climate change in the drylands of northern China: A scenario analysis based on LUSD-urban model	JOURNAL OF CLEANER PRODUCTION												Optimization of the urban landscape composition and configuration through initiative planning is important to sustainable development of the drylands of northern China (DNC). Taking the agro-pastoral transitional zone of northern China (APTZNC) as an example, this paper developed an approach of sustainable urban landscape planning (SULP) under the stress of climate change in the DNC. First, we quantify the amount of water resources under the future climate change impacts (CCI). Then, we adjust the urban land area based on water resources carrying capacity constraints. Finally, we use the LUSD-urban (Land Use Scenario Dynamics-urban) model to adjust the configuration of the urban landscape to avoid occupying important natural habitats and corridors, prime croplands, and floodplains. We find that the SULP can effectively mitigate the comprehensive effects of regional urban landscape dynamics on water resources, food security, ecological security, and flood risks. By performing the SULP, prime croplands, floodplains, and important natural habitats and corridors occupied by urban land will decrease by 2,187 km(2), 750 km(2), and 130 km(2), respectively, during the period of 2015-2050 in the APTZNC. We also find that the proposed approach can effectively manage the impacts of climate change on water resource capacity and reduce water stress of the entire APTZNC and its sub-regions. Thus, the proposed SULP approach and the experiences from the case study in the APTZNC are helpful for guiding urban landscape planning to achieve sustainable development of cities in the DNC and even in the drylands around the world. (C) 2019 Elsevier Ltd. All rights reserved.					Liu, Zhifeng/IWU-7476-2023	Liu, Zhifeng/0000-0002-4087-0743; liu, zhifeng/0000-0001-5124-9824													0959-6526	1879-1786				JAN 20	2020	244								118709	10.1016/j.jclepro.2019.118709	http://dx.doi.org/10.1016/j.jclepro.2019.118709													WOS:000503172600134
J	Niu, FR; Huo, LJ; Wang, Z; Liu, JB; Gao, ZJ; Li, M; Xu, BC				Niu, Furong; Huo, Lijuan; Wang, Zhi; Liu, Jinbiao; Gao, Zhijuan; Li, Min; Xu, Bingcheng			Effects of nitrogen addition and watering on soil seed bank germination in a semiarid grassland on the Loess Plateau of China	LAND DEGRADATION & DEVELOPMENT												Elevated atmospheric nitrogen (N) deposition has caused many adverse effects on ecosystem services. However, the impacts of N deposition and its interaction with soil moisture on soil seed bank remain largely unknown in semiarid grasslands. Here, we quantified the effects of two soil water regimes (HW: watered to field capacity every day; LW: watered to field capacity every 2 days) and two types of N addition (NO3--N and NH4+-N) with different levels on seed bank germination in two separate trials in April and July 2015 in a semiarid grassland on the Loess Plateau, China. Results showed seed bank germination was remarkably inhibited under the LW soil water regime. Species composition of emerged seedlings significantly differed between the two soil water regimes. N addition promoted seed bank germination under the HW soil water regime. This promoting effect was less noticeable under the LW, while still significant in the high level of NH4+-N in the July trial. N addition did not alter the species composition of emerged seedlings. Overall, this study suggests that soil moisture controls soil seed bank germination and species composition of emerged seedlings. Soil N addition, for example, by N deposition, greatly promotes soil seed bank germination when soil moisture is high (e.g., during seed germination season in July), and still marginally facilitates seed germination under low soil moisture conditions (e.g., at the beginning of the growing season in April). N deposition may therefore deplete the grassland soil seed bank if other processes (e.g., seed input) remain unchanged.					Niu, Furong/AAA-7432-2022	Niu, Furong/0000-0003-3445-4011													1085-3278	1099-145X				JAN 15	2023	34	1					142	155		10.1002/ldr.4449	http://dx.doi.org/10.1002/ldr.4449		SEP 2022											WOS:000860817300001
J	Moreno-Jiménez, E; Orgiazzi, A; Jones, A; Saiz, H; Aceña-Heras, S; Plaza, C				Moreno-Jimenez, Eduardo; Orgiazzi, Alberto; Jones, Arwyn; Saiz, Hugo; Acena-Heras, Sara; Plaza, Cesar			Aridity and geochemical drivers of soil micronutrient and contaminant availability in European drylands	EUROPEAN JOURNAL OF SOIL SCIENCE												Dryland soils provide different societal and environmental services, such as food supply and biodiversity support. In Europe, most of the dryland areas are devoted to agriculture. In the next decades, both European and worldwide drylands are expected to suffer with increased intensity due to the expected climate change-derived rise in aridity. Many studies have focussed on aridity-induced changes in major nutrients in drylands, but little is known of the impact of environmental and biogeochemical factors on micronutrients with critical roles in life, and as inorganic contaminants with ecotoxicological implications. We analysed and explored drivers of total and available concentrations of micronutrients (Co, Cu, Fe, Mo, Mn, Ni and Zn) and contaminants (As, Cd and Pb) in 148 soil samples collected from European drylands covering a wide range of aridity and of other geochemical parameters. The availability of micronutrients increased with their total content, decreased with pH and was enhanced by organic C content. Aridity decreased the availability of Fe, a key element in human diet. Our findings also highlight the scarcity of this micronutrient in European drylands, as well as of some other important micronutrients like Zn and Mo in agricultural soils. Total content was the main driver of the availability of Cd and Pb, and organic matter exerted synergistic effects on contaminant release. Our data show the need for precise management practices to be incentivised by agricultural and environmental policies in order to ensure micronutrient supply and avoid contamination, thus maintaining adequate levels of agricultural productivity and simultaneously preserving dryland ecosystems. Highlights Drylands are important for food production in Europe and sensitive to climate change. The occurrence of metals in European Union dry soils and the drivers influencing them were studied. Some micronutrients (Fe, Mo and Zn) were scarce while contaminants were abundant. SOC, pH and clays were the main drivers of element availability; aridity reduced Fe. Agricultural practises are needed to ensure nutrient supply and prevent contamination.					Plaza, César/ABC-8344-2021; Moreno, Eduardo/JGD-0592-2023; Jiménez, Eduardo Moreno/F-8022-2010	Plaza, César/0000-0001-8616-7001; Jiménez, Eduardo Moreno/0000-0002-2125-1197													1351-0754	1365-2389				JAN	2022	73	1								10.1111/ejss.13163	http://dx.doi.org/10.1111/ejss.13163		OCT 2021											WOS:000712098900001
J	van den Elsen, E; Stringer, LC; De Ita, C; Hessel, R; Kéfi, S; Schneider, FD; Bautista, S; Mayor, AG; Baudena, M; Rietkerk, M; Valdecantos, A; Vallejo, VR; Geeson, N; Brandt, CJ; Fleskens, L; Hemerik, L; Panagos, P; Valente, S; Keizer, JJ; Schwilch, G; Riva, MJ; Sietz, D; Christoforou, M; Hadjimitsis, DG; Papoutsa, C; Quaranta, G; Salvia, R; Tsanis, IK; Daliakopoulos, I; Claringbould, H; de Ruiter, PC				van den Elsen, Erik; Stringer, Lindsay C.; De Ita, Cecilia; Hessel, Rudi; Kefi, Sonia; Schneider, Florian D.; Bautista, Susana; Mayor, Angeles G.; Baudena, Mara; Rietkerk, Max; Valdecantos, Alejandro; Vallejo, Victoriano R.; Geeson, Nichola; Brandt, C. Jane; Fleskens, Luuk; Hemerik, Lia; Panagos, Panos; Valente, Sandra; Keizer, Jan J.; Schwilch, Gudrun; Riva, Matteo Jucker; Sietz, Diana; Christoforou, Michalakis; Hadjimitsis, Diofantos G.; Papoutsa, Christiana; Quaranta, Giovanni; Salvia, Rosanna; Tsanis, Ioannis K.; Daliakopoulos, Ioannis; Claringbould, Heleen; de Ruiter, Peter C.			Advances in Understanding and Managing Catastrophic Ecosystem Shifts in Mediterranean Ecosystems	FRONTIERS IN ECOLOGY AND EVOLUTION												One of the most challenging issues in Mediterranean ecosystems to date has been to understand the emergence of discontinuous changes or catastrophic shifts. In the era of the 2030 Sustainable Development Goals, which encompass ideas around Land Degradation Neutrality, advancing this understanding has become even more critical and urgent. The aim of this paper is to synthesize insights into the drivers, processes and management of catastrophic shifts to highlight ways forward for the management of Mediterranean ecosystems. We use a multidisciplinary approach that extends beyond the typical single site, single scale, single approach studies in the current literature. We link applied and theoretical ecology at multiple scales with analyses and modeling of human-environment-climate relations and stakeholder engagement in six field sites in Mediterranean ecosystems to address three key questions: i) How do major degradation drivers affect ecosystem functioning and services in Mediterranean ecosystems? i i) What processes happen in the soil and vegetation during a catastrophic shift? ii i) How can management of vulnerable ecosystems be optimized using these findings? Drawing together the findings from the use of different approaches allows us to address the whole pipeline of changes from drivers through to action. We highlight ways to assess ecosystem vulnerability that can help to prevent ecosystem shifts to undesirable states; identify cost-effective management measures that align with the vision and plans of land users; and evaluate the timing of these measures to enable optimization of their application before thresholds are reached. Such a multidisciplinary approach enables improved identification of early warning signals for discontinuous changes informing more timely and cost-effective management, allowing anticipation of, adaptation to, or even prevention of, undesirable catastrophic ecosystem shifts.					G. Mayor, Ángeles/ABC-1726-2021; Panagos, Panos/F-1699-2011; Kefi, Sonia/JCP-0808-2023; Baudena, Mara/F-4906-2011; Fleskens, Luuk/B-4004-2009; Valdecantos, Alejandro/M-2080-2013; Bautista, Susana/AAD-1123-2020; De Ita, Cecilia/GPX-8189-2022; S, D/HJB-2910-2022; Valente, Sandra/A-7873-2012; Keizer, Jan Jacob/E-8938-2015; HADJIMITSIS, DIOFANTOS/H-8813-2013	G. Mayor, Ángeles/0000-0001-8097-5315; Panagos, Panos/0000-0003-1484-2738; Baudena, Mara/0000-0002-6873-6466; Fleskens, Luuk/0000-0001-6843-0910; Valdecantos, Alejandro/0000-0002-3761-3500; Bautista, Susana/0000-0001-7175-7076; S, D/0000-0002-2309-2134; Valente, Sandra/0000-0002-4632-9982; Keizer, Jan Jacob/0000-0003-4833-0415; HADJIMITSIS, DIOFANTOS/0000-0002-2684-547X; Schneider, Florian/0000-0002-1494-5684; van den Elsen, Erik/0000-0001-5409-9761; Papoutsa, Christiana/0000-0002-2177-7391; Hessel, Rudi/0000-0002-1859-309X; Hemerik, Lia/0000-0002-6892-2840													2296-701X					OCT 22	2020	8								561101	10.3389/fevo.2020.561101	http://dx.doi.org/10.3389/fevo.2020.561101													WOS:000586246900001
J	Tatsumi, C; Taniguchi, T; Du, S; Yamanaka, N; Tateno, R				Tatsumi, Chikae; Taniguchi, Takeshi; Du, Sheng; Yamanaka, Norikazu; Tateno, Ryunosuke			The steps in the soil nitrogen transformation process vary along an aridity gradient via changes in the microbial community	BIOGEOCHEMISTRY												Rainfall patterns are predicted to change dramatically in many terrestrial landscapes, including drylands. The most limiting resources for plant growth in arid regions is nitrogen (N) as well as water. A natural aridity gradient provides appropriate candidate conditions for predicting the impacts of changes in rainfall on soil N dynamics. To comprehensively and mechanistically examine soil N dynamics, we focused on the steps of N transformation, their microbial drivers, and the determining soil properties. We divided the N transformation process into three steps: (i) organic matter degradation, (ii) N mineralization, and (iii) nitrification, which are driven primarily by fungi, prokaryotes, and ammonia oxidizers, respectively. Soil samples were collected from three black locust forests with mean annual precipitations ranging from 449 to 606mm. Along the aridity gradient, all three steps changed while maintaining a balance. The degradation and mineralization steps varied with changes in the soil fungal and prokaryotic communities, respectively. The compositions of these communities were determined by soil substrate quality and quantity; saprotrophs and copiotrophs decreased along the aridity gradient. On the other hand, the abundance of ammonia-oxidizing bacteria, which correlated with the rate of nitrification, was likely determined by soil moisture. Therefore, if precipitation were to decrease, changes in the nitrification step might be the first mechanism to limit plant productivity in semi-arid forests. This limitation would extend to the other steps in the N cycling process via plant-soil feedback. Thus, N cycling dynamics are predicted to achieve new stable states suited to the changed precipitation regime.					taniguchi, takeshi/AAG-5450-2021; Taniguchi, Takeshi/C-9364-2019; Norikazu, Yamanaka/D-4628-2019; DU, SHENG/A-7528-2008	taniguchi, takeshi/0000-0001-7386-1117; DU, SHENG/0000-0002-5580-399X; Tateno, Ryunosuke/0000-0001-8461-3696; Tatsumi, Chikae/0000-0001-7191-6049; Yamanaka, Norikazu/0000-0003-4997-4060													0168-2563	1573-515X				JUN	2019	144	1					15	29		10.1007/s10533-019-00569-2	http://dx.doi.org/10.1007/s10533-019-00569-2													WOS:000470700200002
J	Chung, YA; Thornton, B; Dettweiler-Robinson, E; Rudgers, JA				Chung, Y. Anny; Thornton, Bradly; Dettweiler-Robinson, Eva; Rudgers, Jennifer A.			Soil surface disturbance alters cyanobacterial biocrusts and soil properties in dry grassland and shrubland ecosystems	PLANT AND SOIL												Aims Biological soil crusts (biocrusts) dominate soil surfaces in drylands, providing services that include soil stabilization and carbon uptake. In this study, we investigated the direct and biocrust-mediated effects of anthropogenic disturbances in two dryland ecosystems. Methods We applied low intensity soil surface disturbance (twice-yearly footfalls) in grassland and shrubland ecosystems in northern Chihuahuan Desert, USA. Results After five years of disturbance, biocrust photosynthetic capacity (chlorophyll a) declined by 44%. Declines were largest in interspaces between grassland plants. Levels of scytonemin, a biocrust sunscreen pigment, were 38% greater in shrubland than grassland and 44% greater under grass canopy than in interspaces, but decreased only 5% with disturbance. Disturbance reduced soil surface stability 2 times more in the grassland than shrubland. Disturbance effects on other hydrologic and physical properties were indirectly mediated by the photosynthetic capacity of biocrusts. Disturbance indirectly increased infiltration depth and shallow (2-3 cm) soil moisture in the grassland but reduced surface moisture (<1 cm) in the shrubland. Conclusions Biocrusts were more sensitive to low intensity soil disturbance in a grassland than shrubland ecosystem. While biocrusts mediated the effects of soil disturbance on dryland soil hydrological and physical properties, the nature of their influence differed between ecosystem types.						Dettweiler-Robinson, Eva/0000-0002-9742-3434; Chung, Yan Yi/0000-0001-5207-2872													0032-079X	1573-5036				AUG	2019	441	1-2					147	159		10.1007/s11104-019-04102-0	http://dx.doi.org/10.1007/s11104-019-04102-0													WOS:000482412400009
J	Basson, U; Argaman, E; Yizhaq, H; Xu, C; Xu, ZW; Stavi, I				Basson, Uri; Argaman, Eli; Yizhaq, Hezi; Xu, Chi; Xu, Zhiwei; Stavi, Ilan			Subsurface geodiversity determines shrub resilience vs. mortality under long-term droughts in the Israeli Negev drylands	FRONTIERS IN ENVIRONMENTAL SCIENCE												Shrubs, encompassing important ecosystem engineers in dryland environments, have experienced mass mortality due to long-term droughts across the northwestern Israeli Negev. This massive die-back, which has particularly affected the predominant shrub species Noaea mucronata, predominates edaphically homogeneous (low geodiversity) hillslopes, and is minor in edaphically heterogeneous (high geodiversity) hillslopes. While the homogeneous hillslopes encompass a thick and non-stony soil layer, the heterogeneous hillslopes are composed of a thin, stony layer that overlies weathered, chalky bedrock. The objective of this geophysical study was to assess the subsurface and bedrock characteristics, and its effect on shrub durability vs mass mortality in a dryland ecosystem. A combination of 2D and 3D Ground Penetrating Radar (GPR) imaging and Frequency Domain Electromagnetics (FDEM) was applied. For the GPR procedure, the 2D and 3D reflection imaging was dominated by different dielectric permittivities (dielectric constants) of layers and changes in soil-rock-water content. For the FDEM procedure, the soil-rock electrical properties, alongside the concentration of dissolved salts, determined the measured electrical conductivity (EC). The results show substantial differences in EC values between the homogeneous and heterogeneous hillslopes, which are attributed to differences in the soil-rock interface, soil-water content, and salts concentration. Overall, the much greater EC values of the soil-rock interface in the heterogeneous hillslopes are expected to adversely affect shrub vitality. However, the greater shrub vitality in these hillslopes is likely attributed to the fractured and weathered chalky underground, which retains moisture in pockets or micro-aquicludes that increase water availability for the shrubs. Under these better habitat conditions of the heterogeneous hillslopes, the high EC values do not limit shrub survival or growth. At the same time, the absence of such water pockets in the thick soil layer of the homogeneous hillslopes imposes severe stress under long-term drought conditions, resulting in shrub die-off. This study illustrates the vital role of subsurface geodiversity in determining the resilience of dryland ecosystems to droughts and climatic change.					Argaman, Eli/AAZ-9993-2021	Argaman, Eli/0000-0002-6766-0519														2296-665X				JUL 14	2023	11								1168104	10.3389/fenvs.2023.1168104	http://dx.doi.org/10.3389/fenvs.2023.1168104													WOS:001039228200001
