PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Rejani, R; Rao, KV; Srinivas, DK; Reddy, KS; Chary, GR; Gopinath, KA; Osman, M; Patode, RS; Nagdeve, MB				Rejani, R.; Rao, K., V; Srinivas, D. Kalyana; Reddy, K. Sammi; Chary, G. R.; Gopinath, K. A.; Osman, M.; Patode, R. S.; Nagdeve, M. B.			Spatial and temporal variation in the runoff potential and irrigation requirement of crops under changing climatic scenarios in the Western Vidarbha zone in Maharashtra	JOURNAL OF AGROMETEOROLOGY					3rd International Symposium on Advances in Agrometeorology for Managing Climatic Risks of Farmers (INAGMET)	FEB 11-13, 2019	New Delhi, INDIA	Jawaharlal Nehru Univ, Indian Council Agr Res & Indian Agr Res Inst, India Meteorol Dept, Assoc Agrometeorologists, Delhi Chapter				The Western Vidarbha zone of Maharashtra has an average rainfall of 800 mm and dry spells are commonly experienced during July, August and September which coincides with the vegetative or reproductive stages of major rainfed crops. By providing one or two supplemental irrigation to these crops during critical growth stages can increase the yield considerably. Hence, estimation of runoff potential, its harvesting and optimal application is very important. In order to ensure long-term sustainability of crops, runoff potential and irrigation requirement of major crops were determined and analyzed for present and future scenarios. Higher rainfall was observed in few blocks of Amaravathi and Nagpur and lower in Buldana district. Considerable spatial variation in the irrigation requirement of major crops shows the need for site specific irrigation scheduling for this zone. A decreasing trend of rainfall in low rainfall areas and an increasing trend in high rainfall areas are predicted by 2050's. Under climate change scenarios, an increase in the irrigation requirement of crops is expected for Buldana, Akola and Washim whereas a decreasing trend is projected for Nagpur, Wardha and parts of Amaravati and Yavatmal districts. The irrigation requirement predicted for kharif maize, pigeon pea, soybean, kharif sorghum and chickpea are not varying substantially at Akola by 2050's. Hence, adoption of these crops in suitable soils could be one option for sustainable agriculture in future. In this region, runoff potential was relatively higher in Washim, Wardha and Nagpur districts and an increase in runoff potential predicted for major portion of the area by 2050's showed higher potential for rainwater harvesting in future.																			0972-1665					JUN	2020	22				SI		204	209																WOS:000595371800032
J	Scorgie, JC; Worden, RH; Utley, JEP; Roche, IP				Scorgie, J. C.; Worden, R. H.; Utley, J. E. P.; Roche, I. P.			Reservoir quality and diagenesis of Triassic sandstones and siltstones from arid fluvial and playa margin environments: A study of one of the UK's earliest producing oilfields	MARINE AND PETROLEUM GEOLOGY												The Triassic stratigraphy of the UK contains many important reservoir rock units, present in all major offshore and onshore basins, that are rich in oil, gas and water resources. The Ormskirk Sandstone Formation (Sherwood Sandstone Group) and Tarporley Siltstone Formation (Mercia Mudstone Group) represent the main reservoirs found in one of the UK's earliest producing oilfields, at an unusually shallow depth of 30-90 m. In this study, environments of deposition, maximum burial depth, and reservoir quality have been evaluated from well Formby-7, drilled in 2012, using modern analytical techniques. Wireline data and core analysis data were made available by Aurora Energy Resources for the purposes of this study. Formby-7 was continuously cored so that the whole section was logged for sedimentary structures and grain size. Optical analysis of thin sections was conducted, along with SEM-EDS, using thin sections from core plugs. The Ormskirk Sandstone Formation was deposited in a proximal setting by a braided, dryland river with aeolian influence; the Tarporley Siltstone Formation was deposited in a more distal setting on the margins of a playa environment. The study found that the reservoir quality is excellent in the deeper Ormskirk sediments, but relatively poor in the overlying Tarporley sediments. Good reservoir quality present in the Ormskirk Sandstone Formation is linked to early depositional textures, grain size (medium sand) and general lack of pore-filling cements. In the Tarporley, reservoir quality is poor due to the grain size (very fine sand) and the variable presence of pore-filling gypsum associated with playa deposits. Minor feldspar diagenesis (both dissolution and precipitation) occurred in both the Sherwood and Mercia sediments. The small degree of mechanical compaction and lack of any signs of mesodiagenesis suggest that the clastic sediments in the Formby-7 well have not been buried deeper than about 1000 m. The findings reported here can be used to help the understanding of UK Triassic sedimentology and reservoir quality for oil and gas, geothermal energy, CCS (carbon capture storage) and water supply.					worden, Richard H/B-7779-2008														0264-8172	1873-4073				SEP	2021	131								105154	10.1016/j.marpetgeo.2021.105154	http://dx.doi.org/10.1016/j.marpetgeo.2021.105154		JUN 2021											WOS:000672574200001
J	Hou, Y; Ding, SK; Chen, WP; Li, B; Burkhard, B; Bicking, S; Müller, F				Hou, Ying; Ding, Shoukang; Chen, Weiping; Li, Bo; Burkhard, Benjamin; Bicking, Sabine; Mueller, Felix			Ecosystem service potential, flow, demand and their spatial associations: a comparison of the nutrient retention service between a human- and a nature-dominated watershed	SCIENCE OF THE TOTAL ENVIRONMENT												Nutrient regulation is an important ecosystem regulating service in watersheds. However, systematic investigations of the spatial associations between the potential, flow, and demand of the nutrient regulation service are still lacking. Therefore, we performed a case study comparing the total phosphorus (TP) retention in the Dianchi Lake (DL) watershed (human-dominated) with that in the Lower Reach of the Zi River (LRZR) watershed (nature-dominated). We used four indicators-TP retention potential, TP retention, TP load, and TP export-to represent the potential, flow, demand, and flow-demand budget of the TP retention service, respectively. We estimated the TP retention and export using the InVEST tool, mapped the four TP indicators and calculated their correlations, and estimated the contributions of different ecosystem types and terrain ranges to TP retention and export. We determined the following: (1) the incongruity between the spatial distribution of the TP retention potential and the other three TP indicators was smaller in the LRZR watershed than in the DL watershed; (2) the TP retention potentials generally increased-while the other three TP indicators decreased-with increases in the elevation gradient in the DL watershed and the slope gradients in both study areas; and (3) paddy fields exhibited the highest TP retention intensity and residential areas exhibited the highest TP export intensity among the major ecosystem types in both study areas. Moreover, the TP retention intensities of dryland crops and residential areas in the DL watershed were much higher than they were in the LRZR watershed. Our findings imply that the flow of the nutrient retention service is influenced more by the service demand than by the service potential and that it is influenced by both landscape composition and pattern. Because of the limitations and uncertainties in the modeling outputs, our results should be carefully used in other studies or in decision-making. (C) 2020 Elsevier B.V. All rights reserved.					Burkhard, Benjamin/ABF-1090-2021; Chen, Wei/GZK-7348-2022	Burkhard, Benjamin/0000-0001-8636-9009; Mueller, Felix/0000-0002-0638-2658													0048-9697	1879-1026				DEC 15	2020	748								141341	10.1016/j.scitotenv.2020.141341	http://dx.doi.org/10.1016/j.scitotenv.2020.141341								32823222					WOS:000581049800048
J	Liu, J; Qiu, LP; Chen, JL; Zheng, BY; Wei, XR; Gao, HL; Zhang, YJ; Cheng, JM				Liu, Jian; Qiu, Liping; Chen, Jiale; Zheng, Bangyu; Wei, Xiaorong; Gao, Hailong; Zhang, Yanjiang; Cheng, Jimin			Responses of plant biomass and nutrients to fire vary with functional group and slope aspect in a semiarid restored grassland on the Loess Plateau	JOURNAL OF ARID ENVIRONMENTS												Fire and topography both have important impacts on grassland ecosystems. Still, the interactive effects between them on plant nutrients remain unclear, hindering the precise prediction of fire effects at larger spatial scales. Here, we examined the effects of fire on aboveground biomass, as well as on carbon and nutrient concentrations, in a semiarid restored grassland (under grazing exclusion) on the Loess Plateau. We compared these effects between graminoid and forb, as well as at the total community level. The influence of slope aspect and slope position on these effects were also examined. Fire significantly increased the aboveground biomass of graminoid but did not affect that of forb. Fire significantly decreased the concentrations of most nutrients in aboveground biomass. Graminoid on the north-facing slope had higher dominance and aboveground biomass but lower nutrient concentrations than that on the south-facing slope. Forb on the north slope had similar aboveground biomass and nutrient concentrations but lower dominance than that on the south slope. Furthermore, the effects of fire on nutrient concentrations in graminoid varied with slope aspect, with more fire-induced decrease in nitrogen and potassium but less decrease in carbon on the north slope than that on the south slope. However, the effects of fire on nutrients in forb and in total community were not varied with slope aspect. Slope position had minimal effect on aboveground biomass and nutrient concentrations and their responses to fire. These results indicate that slope aspect and fire have interaCtive effects on plant nutrient concentrations in semiarid restored grasslands on the Loess Plateau, and thus should be considered when predicting nutrients cycling in grasslands.					Liu, Jian/HKN-5217-2023	Chen, Jiale/0000-0002-4819-4911													0140-1963	1095-922X				DEC	2019	171								104008	10.1016/j.jaridenv.2019.104008	http://dx.doi.org/10.1016/j.jaridenv.2019.104008													WOS:000497258500001
J	Njiru, LG; Yegon, JR; Mwithiga, G; Micheni, A; Gitari, NJ; Mairura, FS				Njiru, L. G.; Yegon, J. R.; Mwithiga, G.; Micheni, A.; Gitari, N. J.; Mairura, F. S.			Restoring soil nutrient stocks using local inputs, tillage and sorghum-green gram intercropping strategies for drylands in Eastern Kenya	HELIYON												Soil macronutrient and micronutrient availability is particularly critical in semi-arid agroecological zones that are characterized by poor soil fertility and low rainfall regimes. An experiment was initiated in Siakago, Embu County to investigate the effects of tied-ridges, conventional tillage and input applications on soil nutrient fertility using a randomized complete block design with a split-split plot arrangement for 4 seasons (2018-2021). The treatments comprised of two main plot tillage systems, three cropping systems allocated to the sub-plots and four soil input management treatments assigned to sub-sub plots. ANOVA was used to test the effects of different treatments including tillage, crop system and soil fertility management using Genstat software. The data was also subjected to Principal Component Analysis procedures using R ("FactoMineR" and "factoextra") to examine the inter-relationship patterns between different soil fertility parameters and to reduce the data into independent soil fertility components. There were significant main effects due to crop system (Soil Mn), tillage and crop system interaction (SOC and TSN) and soil fertility management (TOC, TSN, Ca, Zn). Soil inputs significantly influenced soil carbon concentrations (p = 0.002), with the lowest values observed in the control (0.2 %), followed by sole fertilizer (0.35 %), manure + fertilizer (0.41 %) and the fully decomposed manure treatment (0.61 %). The soil-extracted manganese values recorded significant effects due to crop system, while soil-extracted Zn values were significant due to soil fertility management. Multivariate analysis results revealed the structure of soil nutrient distribution. Tied ridging can improve soil micronutrient availability through reduced soil erosion, conservation of soil organic matter, which can improve soil micronutrient availability. Soil conservation practices such as tied-ridging integrated with organic input applications can enhance multiple nutrient availability for improved crop performance and human nutrition in dryland farming systems where farmers lack soil moisture, technologies and resources to enhance crop nutrient availability.						Mairura, Franklin/0000-0002-3987-2979														2405-8440				OCT	2023	9	10							e20926	10.1016/j.heliyon.2023.e20926	http://dx.doi.org/10.1016/j.heliyon.2023.e20926								37876491					WOS:001114191200001
J	Zhang, YQ; Ge, JN; Qi, JY; Liu, HP; Zhang, XL; Marek, GW; Yuan, CC; Ding, BB; Feng, PY; Liu, DL; Srinivasan, R; Chen, Y				Zhang, Yingqi; Ge, Jianing; Qi, Junyu; Liu, Haipeng; Zhang, Xueliang; Marek, Gary W.; Yuan, Chengcheng; Ding, Beibei; Feng, Puyu; Liu, De Li; Srinivasan, Raghavan; Chen, Yong			Evaluating the effects of single and integrated extreme climate events on hydrology in the Liao River Basin, China using a modified SWAT-BSR model	JOURNAL OF HYDROLOGY												Extreme climate events may have a substantial impact on water conservation in the black soil region of China. This study integrated a dynamic CO2 input method and an alternative freeze-thaw cycle function into Soil and Water Assessment Tool (SWAT) to create a SWAT-Black Soil Region (SWAT-BSR) model. The SWAT-BSR model was used to simulate extreme climate events in the Liao River Basin (LRB; 220,000 km2) and an R script was developed to extract days in which extreme climate events occurred along with corresponding hydrological variables. Extreme climate events included extreme heat, cold, precipitation, and drought events across seven zones in the LRB. Subsequently, we explored the changes in single and integrated extreme climate events during the historical period (1971-2000) and future periods (2041-2070 and 2071-2100) under the SSP2-4.5 and SSP58.5 scenarios. The results indicated that almost each hydrological variable was reduced under extreme cold and drought events compared to the normal conditions in the historical period. Canopy interception and percolation were decreased under extreme heat in the future periods while extreme cold was opposite with a pronounced negative impact on reference evapotranspiration and soil evaporation. In contrast, each hydrological variable under extreme precipitation increased relative to the normal conditions while hydrological variables were largely negatively affected under extreme drought. In addition, the integrated extreme climate index increased over time, with more pronounced changes under the SSP5-8.5 scenario than those of SSP2-4.5 scenario. Hydrological variables were most at risk in the dryland zones as compared to partially irrigated and irrigated zones. These findings indicated that more attention should be given to the impacts of extreme climate events on water losses from both historical and future perspectives. It is also necessary to develop mitigation strategies for water conservation in the LRB based on the extreme climate events projected to occur in different zones and periods in the future.						Qi, Junyu/0000-0001-5316-4226													0022-1694	1879-2707				AUG	2023	623								129772	10.1016/j.jhydrol.2023.129772	http://dx.doi.org/10.1016/j.jhydrol.2023.129772		JUN 2023											WOS:001025288900001
J	Song, SJ; Yang, R; Cui, XR; Chen, QX				Song, Shujun; Yang, Rong; Cui, Xiaoru; Chen, Qixian			County-Scale Spatial Distribution of Soil Nutrients and Driving Factors in Semiarid Loess Plateau Farmland, China	AGRONOMY-BASEL												Characterized by a topography of thousands of ravines, the Loess Plateau has highly complex spatial variability in terms of soil nutrients. Therefore, it is of considerable importance to study the soil nutrient spatial distribution, driving factors of precise fertilizer management, and the strategic use of soil nutrient resources. In 2017, 242 soil samples were taken from the semiarid Anding district farming region in northern China. The spatial variability and factors influencing soil nutrients were studied using statistical and geostatistical methods. The results showed that the mean soil organic matter (SOM), total nitrogen (TN), available phosphorus (AP), available potassium (AK), and pH values were averaged at 12.64 g<middle dot>kg(-1), 0.84 g<middle dot>kg(-1), 23.20 mg<middle dot>kg(-1), 188.87 mg<middle dot>kg(-1), and 8.60, respectively. The nugget-to-sill ratios for the semi-variograms of SOM, TN, AP, and AK varied from 25.84 to 49.93%, while the coefficients of variation varied from 24.53 to 69.44%, revealing that all four indicators exhibited considerable variability, and that the samples' geographical variability was produced by a combination of random and structural factors. Overall increasing trends were exhibited from the middle to the northeast and southwest in the distributions of SOM, TN, and AP. The spatial distribution of AK displayed the opposite trend, increasing from the southwest to north and southeast. The texture of the tillage layer was the main factor directly affecting SOM, and explained 8% of its variation. The distribution of TN was mainly influenced by the irrigation method and water source type. AP and AK contents differed significantly between the two parent materials, three textures, and three topography types at the level of p < 0.01. In conclusion, the regional soil fertility was poor, spatial heterogeneity was moderate, and influencing factors were complex, highlighting the need to adopt precise fertilization management and adopting land management measures according to the actual influencing factors of each nutrient, thereby contributing to the enhancement of regional fertility.																				2073-4395				OCT	2023	13	10							2589	10.3390/agronomy13102589	http://dx.doi.org/10.3390/agronomy13102589													WOS:001099727300001
J	Bagudam, R; Kancherla, E; Abady, S; Wankhade, AP; Deshmukh, DB; Vemula, A; Kadirimangalam, SR; Kumar, SS; Reddy, SN; Pasupuleti, J				Bagudam, Rachana; Kancherla, Eswari; Abady, Seltene; Wankhade, Ankush Purushottam; Deshmukh, Dnyaneshwar Bandu; Vemula, AnilKumar; Kadirimangalam, Sai Rekha; Kumar, S. Sudheer; Reddy, S. Narender; Pasupuleti, Janila			Influence of elevated CO<sub>2</sub> on growth, yield, haulm, and kernel quality of groundnut (<i>Arachis hypogaea</i> L.)	ACTA PHYSIOLOGIAE PLANTARUM												A study was conducted to evaluate the effect of elevated CO2 on groundnut growth, yield, kernel and haulm nutritional quality in the Open Top Chambers (OTC). Three regimes of CO2, ambient (380 ppm) and two elevated CO2 levels (550 and 700 ppm) are maintained in three different OTCs. Compared to the ambient CO2 conditions, the kernel yield per plant declined by 32.28% and 28.40% at 550 and 700 ppm, respectively, although the pod yield remained unaffected under elevated CO2. Under elevated CO2, plant height, specific leaf area, root area and root volume are reduced, while specific leaf weight increased because of leaf thickening. Root dry weight increased due to allocation of extra fixed carbon to roots for greater support to growth under CO2 enriched conditions. Haulm quality is reduced under elevated CO2, observed as reduced metabolizing energy and in-vitro organic matter digestibility at 550 ppm, and low ash and nitrogen content at 700 ppm. Kernel oil (6.54% and 2.98%) and protein content (7.07% and 4.56%) declined at 550 and 700 ppm as compared to ambient conditions, while fatty acid content remained unaffected. Among minerals, kernel iron and manganese content remained unaffected, while copper (13.93% and 26.19%) and calcium (24.33% and 8.20%) content declined at both elevated CO2 levels. The genotype by trait biplot analysis revealed ICGV 03043 as the best performing genotype with a superior trait profile alongside high kernel yield and oil content across three CO2 levels, making it a candidate for future studies to understand the insensitivity to elevated CO2.					Abady, Seltene/HPG-8257-2023														0137-5881	1861-1664				MAY	2023	45	5							67	10.1007/s11738-023-03553-4	http://dx.doi.org/10.1007/s11738-023-03553-4													WOS:000960424200001
J	Seidou, AA; Offoumon, OTL; Worogo, SHS; Houaga, I; Yarou, AK; Azalou, M; Boukari, FZA; Idrissou, Y; Houinato, M; Traoré, IA				Seidou, Alassan Assani; Offoumon, Oyeniran Thierry La Fronde; Worogo, Sorebou Hilaire Sanni; Houaga, Isidore; Yarou, Amoudawenou Koara; Azalou, Maximilien; Boukari, Foukpe Zhairath Adambi; Idrissou, Yaya; Houinato, Marcel; Traore, Ibrahim Alkoiret			The effect of the silvopastoral system on milk production and reproductive performance of dairy cows and its contribution to adaptation to a changing climate in the drylands of Benin (West-Africa)	FRONTIERS IN SUSTAINABLE FOOD SYSTEMS												Knowledge about dairy cows raised in small-scale agroforestry systems in dryland areas is of paramount importance to inform policy and decision making in the dairy production sector in the current context of climate change. The aim of this study was to evaluate the effect of integrated farming systems on daily milk yield and demographic traits of dairy cows in drylands. A study conducted on 447 dairy cows was carried out to compare their milk yield and demographic parameters under different small-scale agroforestry systems in drylands of Benin: traditional silvopasture (TSS); Improved silvopasture (ISS); Small Integrated Agrosilvopasture (SIAS) and Large Integrated Agrosilvopasture (LIAS). The type of cattle farms had a significant effect (p < 0.05) on daily milk yield and demographic traits. Dairy cattle from ISS farms had the highest daily milk yield regardless of the type of dairy cow breed. Demographic traits of herds were significantly (p < 0.05) influenced by the type of dairy cattle farms. The proportion of lactating cows was higher (p < 0.05) in herds of ISS (48.4%) followed by those in TSS and LIAS (36.1 and 25.0% respectively) while SIAS was the lowest in (14.4%). The pre-weaning mortality rate was higher (p < 0.05) in TSS and LIAS farms (18.3 and 17.6 % respectively) compared to SIAS and ISS farms (5.20 and 4.60 % respectively). The fertility rate was higher (p < 0.05) in ISS and SIAS farms (92.3 and 89.6% respectively) compared to TSS and LIAS farms (68.3 and 74.2% respectively). The weaning productivity was higher (p < 0.05) in ISS and SIAS (88.6 and 85.8 % respectively) than in TSS and LIAS farms (66.1 and 67.6 % respectively). This study showed that ISS farms are characterized by higher milk yield and demographic parameters. ISS systems can then be promoted in smallholder cattle farming to improve milk production and reproductive performance of dairy cows in drylands.																				2571-581X				NOV 3	2023	7								1236581	10.3389/fsufs.2023.1236581	http://dx.doi.org/10.3389/fsufs.2023.1236581													WOS:001105938100001
J	Aula, L; Easterly, AC; Creech, CF				Aula, Lawrence; Easterly, Amanda. C.; Creech, Cody. F.			Tillage practices influence winter wheat grain yield prediction using seasonal precipitation	FRONTIERS IN AGRONOMY												Making the best use of limited precipitation in semi-arid dryland cropping systems is important for crop production. Tillage practices may influence how this precipitation is utilized to predict winter wheat grain yield (Triticum aestivum L.). This study examined how tillage practices influence winter wheat grain yield prediction accuracy using precipitation received at three different periods of the season. Data were obtained from the period of 1972 to 2010 from a long-term tillage experiment. The study was designed as a winter wheat-fallow experiment. Each phase of the winter wheat-fallow rotation was present each year. The trial was set up as a randomized complete block design with three replications. Tillage treatments included no-till (NT), stubble mulch (SM), and moldboard plow (MP). Feed-forward neural network and multiple linear regression (ordinary least squares) were used to fit models under each tillage practice. No-till had the highest yield prediction accuracy with a root mean square error (RMSE) of 0.53 Mg ha(-1) and accounted for 81% of the variability in grain yield. Stubble mulch had an RMSE of 0.55 Mg ha(-1) and explained 73% of the variability in yield. Stubble mulch and NT were more accurate in yield prediction than MP which had an RMSE of 0.77 Mg ha(-1) and accounted for 53% of the variability in yield. The multiple linear regression model was less accurate than the feed-forward neural network model since it had at least 0.30 Mg ha(-1) more RMSE and accounted for only 5-8% of the variability in yield. Relative RMSE classified all neural network models as fair (21.6-27.3%) while linear regression models for the different tillage practices was classified as poor (33.3-43.6%), an illustration that the neural network models improve yield prediction accuracy. This study demonstrated that a large proportion of the variability in grain yield may be accounted for under NT and SM systems when using precipitation as predictors with neural networks.																				2673-3218				FEB 6	2023	5								1067371	10.3389/fagro.2023.1067371	http://dx.doi.org/10.3389/fagro.2023.1067371													WOS:001005851900001
J	Ziadat, F; Berkat, O; Ouchna, R; Touami, M; Fetsi, T; Harari, N; Studer, RM; Schlingloff, S				Ziadat, Feras; Berkat, Omar; Ouchna, Rochdi; Touami, Mouna; Fetsi, Theodora; Harari, Nicole; Studer, Rima Mekdaschi; Schlingloff, Stefan			Participatory land resources planning to promote sustainable landscape management in rainfed areas-Morocco	FRONTIERS IN SUSTAINABLE FOOD SYSTEMS												Land degradation and desertification affect around one-third of the land used for agriculture, undermining productivity, and farmers' livelihoods, and resilience. People in rainfed and dryland areas are the most vulnerable to the environmental and social impacts of degradation, yet opportunities to expand agricultural areas in order to meet the needs of an ever-growing population are limited and/or not feasible. On the bright side, there are opportunities to avoid, reduce and reverse land degradation (LD), however, it will require identifying areas that are suited to implement sustainable land management (SLM) practices and create an enabling environment that encourages such initiatives. In Morocco, latest available data from 2015 showed that 19 percent of its land over the total land area is degraded. In order to assess the level of degradation in rainfed landscapes of Morocco and identify the appropriate technological solutions in response to the driving forces and pressures, and to come up with a territorial planning strategy, analyses were carried out at different levels to identify the land degradation "hot spots" as well as the SLM "bright spots." This paper sheds light on the decision support framework, co-developed with partners and applied in Morocco, the findings from national and subnational assessments of LD, as well as the process of participatory planning in selected communities of the Souss-Massa region for evaluation and scaling up of SLM good practices. The process led to the development of a "Territorial Planning Pact" as a tool for land use planning and a 3-year action plan to help decision-makers implement and mainstream SLM in the selected communities and guide similar processes throughout the region. The "Territorial Planning Pact" forms a base for planning and implementing the development program in the region led by key stakeholders. The paper presents the actions taken and concludes by highlighting the importance of integrating both biophysical and socio-economic information in a multi-level participatory process to identify the actions and responsibilities of various stakeholders and ensure sustainable management of limited natural resources and improved livelihoods for all.																				2571-581X				AUG 18	2022	6								848043	10.3389/fsufs.2022.848043	http://dx.doi.org/10.3389/fsufs.2022.848043													WOS:000849125900001
J	Pringle, S; Chiweshe, N; Dallimer, M				Pringle, Stephen; Chiweshe, Ngoni; Dallimer, Martin			Increases in subsistence farming due to land reform have negligible impact on bird communities in Zimbabwe	ECOLOGY AND EVOLUTION												Habitat alterations resulting from land-use change are major drivers of global biodiversity losses. In Africa, these threats are especially severe. For instance, demand to convert land into agricultural uses is leading to increasing areas of drylands in southern and central Africa being transformed for agriculture. In Zimbabwe, a land reform programme provided an opportunity to study the biodiversity response to abrupt habitat modification in part of a 91,000 ha dryland area of semi-natural savannah used since 1930 for low-level cattle ranching. Small-scale subsistence farms were created during 2001-2002 in 65,000 ha of this area, with ranching continuing in the remaining unchanged area. We measured the compositions of bird communities in farmed and ranched land over 8 years, commencing one decade after subsistence farms were established. Over the study period, repeated counts were made along the same 45 transects to assess species' population changes that may have resulted from trait-filtering responses to habitat disturbance. In 2012, avian species' richness was substantially higher (+8.8%) in the farmland bird community than in the unmodified ranched area. Temporal trends over the study period showed increased species' richness in the ranched area (+12.3%) and farmland (+6.8%). There were increased abundances in birds of most sizes, and in all feeding guilds. New species did not add new functional traits, and no species with distinctive traits were lost in either area. As a result, species' diversity reduced, and functional redundancy increased by 6.8% in ranched land. By 2020, two decades after part of the ranched savannah was converted into farmland, the compositions of the two bird communities had both changed and became more similar. The broadly benign impact on birds of land conversion into subsistence farms is attributed to the relatively low level of agricultural activity in the farmland and the large regional pool of nonspecialist bird species.					Pringle, John Stephen/HQZ-5893-2023	Pringle, John Stephen/0000-0001-9207-6827													2045-7758					FEB	2022	12	2							e8612	10.1002/ece3.8612	http://dx.doi.org/10.1002/ece3.8612								35169458					WOS:000760366500068
J	Bertier, P; Swennen, R; Kemps, R; Laenen, B; Dreesen, R				Bertier, Pieter; Swennen, Rudy; Kemps, Raymond; Laenen, Ben; Dreesen, Roland			Reservoir characteristics and diagenesis of the Buntsandstein sandstones in the Campine Basin (NE Belgium)	GEOLOGICA BELGICA												The red beds of the Buntsandstein (Early Triassic) in the Campine Basin (NE Belgium) display porosities between 5.3-20.2% (average 13.7%) and permeabilities varying between 0.02296.4 mD (average 38.7 mD). Knowledge of their reservoir controlling properties, which today are missing, is important in view of potential geological storage of CO2 or natural gas and geothermal reservoir potential within these sandstones. Therefore the effects of diagenesis were assessed based on petrography, stable isotope analyses, fluid inclusion microthermometry, X-ray diffraction, electron microprobe and porosity-permeability core analyses. These sandstones were deposited by a dryland river system, in a warm, mostly arid climate with episodic rainfall and high evaporation rates. During wetter periods especially feldspars were dissolved. Strong evaporation during dry periods led to reprecipitation of the dissolved species as K-feldspar and quartz overgrowths, smectite and calcite/dolomite. Sediment reworking resulted in framework grains becoming clay coated. The clay coats are better developed in finer than in coarser grained sediments. The original smectite composing the rims converted to illite during burial. The tangential orientation of the clay platelets in the rims led to illite-mica-induced dissolution of quartz during burial/compaction, which is manifested as bedding parallel dissolution seams that are filled with clays and micas, especially in the fine-grained sandstone/siltstone/claystone. These constitute important barriers to the vertical flow within the reservoir. The released silica did not really affect the red sandstones but was exported ( often on mm to cm scale) to nearby bleached horizons, where nucleation inhibiting clay rims are less well developed. The red colour of the sandstones arises from the presence of small amounts of Fe-oxides in the inherited clay rims. Migration of fluids enriched in organic acids, expelled from underlying Carboniferous coalbearing strata, resulted in local bleaching of coarser grained horizons. In the finer grained sediments, the red colour was mostly preserved, which suggests that the reductive capacity of the fluid was limited.					Bertier, Pieter/K-3960-2016	Bertier, Pieter/0000-0003-1770-412X; Laenen, Ben/0000-0002-3823-2443													1374-8505	2034-1954					2022	25	3-4					145	+		10.20341/gb.2022.004	http://dx.doi.org/10.20341/gb.2022.004													WOS:000933853500001
J	Singh, AK; Mitra, S; Kar, G				Singh, Arvind Kumar; Mitra, Sabyasachi; Kar, Gouranga			Assessing the impact of current tropospheric ozone on yield loss and antioxidant defense of six cultivars of rice using ethylenediurea in the lower Gangetic Plains of India	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH												Climate change influences the current tropospheric ozone (O-3) budget due to industrialization and urbanization processes. In recent years, the impact of elevated O-3 on crop development and yield loss has emerged as one of the most important environmental issues, particularly in rural and suburban areas of the lower Indo-Gangetic Plains of India. The impact of the current tropospheric ozone (O-3) on the crop yield, photosynthetic yield, and enzymatic antioxidants of six rice (Oryza sativa L.) cultivars (IR 36, MTU 1010, GB 3, Khitish, IET 4786, and Ganga Kaveri) was investigated with and without the application of ethylenediurea (EDU). The results revealed that O-3 stress significantly affected crop yield, photosynthetic yield, and antioxidant enzymes. The findings showed that O-3 toxicity induces oxidative stress biomarkers, i.e., malondialdehyde (MDA) content, and was manifested by increasing the enzymatic antioxidants, i.e., superoxidase dismutase (SOD) and catalase (CAT) in four rice cultivars (IR 36, GB 3, IET 4786, and Ganga Kaveri). At the same time, the results also illustrated that the rice cultivars MTU 1010 and Khitish are more tolerant to O-3 stress as they had less oxidative damage, greater photosynthetic SPAD value, SOD and CAT activities, and lower MDA activity. The results also elucidated that the application of EDU decreased O-3 toxicity in sensitive cultivars of rice by increasing antioxidant defense systems. The current O-3 level is likely to show an additional increase in the near future, and the use of tolerant genotypes of rice may reduce the negative impacts of O-3 on rice production.					Mitra, Sabyasachi/GPP-1242-2022; Singh, Arvind Kumar/J-2910-2014	Singh, Arvind Kumar/0000-0001-6059-1664													0944-1344	1614-7499				JUN	2022	29	26					40146	40156		10.1007/s11356-022-18938-0	http://dx.doi.org/10.1007/s11356-022-18938-0		FEB 2022						35119638					WOS:000751221800018
