PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Chavan, SB; Uthappa, AR; Sridhar, KB; Kakade, V				Chavan, S. B.; Uthappa, A. R.; Sridhar, K. B.; Kakade, Vijaysinha			Scientific techniques for <i>Melia dubia</i>-based agroforestry systems: an emerging indigenous tree species for wood-based industries in India	CURRENT SCIENCE												Melia dubia is an indigenous, fast-growing and most favoured tree species, being promoted as an alternative to many exotic industrial tree species in India. It is amenable for pulp, pencil, packaging and plywood production. It has been widely cultivated by farmers in the southern states and to some extent in the central and North Indian states. It is the most promising agroforestry tree species suited for mixed, block and boundary plantations with biomass production of 80-250 t ha(-1) from 4 to 8 years of planting. The economic profitability is Rs 24,000-137,500 per acre per year in different parts of the country. Under the scenario of shifting the momentum of farmers towards assured income-generating commodities like agroforestry, M. dubia is proving highly beneficial to them in terms of monetary and other livelihood opportunities.																			0011-3891					JUN 25	2022	122	12					1451	1454																WOS:000820673600014
J	Singh, NP; Anand, B; Rao, KV; Ranjith, PC				Singh, Naveen P.; Anand, Bhawna; Rao, K., V; Ranjith, P. C.			Spatial and temporal assessment of climate impact on agriculture in plateau region, India	JOURNAL OF AGROMETEOROLOGY												Using large-scale district-level data, the study examined the impact of climate change on crop yields during the period 1966-2011 and predictsthe likely changes in yield sacross agro-climatic zones in Plateau Region. The future projections reveal that by 2080s, cotton yield is expected to decline by 7.18 percent in Western Plateau & Hills.By the end of the century, sorghum yield is projected to decline up to 19 percent in Central Plateau & Hills and increase by 18 percent in Western Plateau & Hills. Under midterm period, rapeseed & mustard yield is likely to reduce by 3.44 percent in Western Plateau & Hills. By 2050s maize yield is expected to reduce by 3.33 percent in Central Plateau & Hills. By 2080s, wheat yield is projected to decline by 5.44, percent in SouthernPlateau & Hills. The results suggest that impact of climate change on crop yield varies across regions, hence it is pertinent to formulate adaptation strategies and farm practices suitable to the crop and location specific needs that mitigate the likely exposure of food production and livelihoods to climate variations.																			0972-1665					SEP	2020	22	3					353	361																WOS:000595378000014
J	Wang, YF; Liu, L; Yue, FX; Li, D				Wang, Yanfang; Liu, Ling; Yue, Feixue; Li, Dong			Dynamics of carbon and nitrogen storage in two typical plantation ecosystems of different stand ages on the Loess Plateau of China	PEERJ												In China's Loess Plateau, afforestation and reforestation are considered the foremost practices for sequestering carbon and conserving soil and water. In order to evaluate the carbon storage changes of tree, soil, and litter, and the soil total nitrogen (STN) in two typical artificial forests in the region, we conducted plot surveys for different ages of both artificial forest types. Soil samples were collected at different depths from 0-100 cm. The results indicated that forest ecosystem carbon storage increased with tree development. The rates of mean annual carbon sequestration of Pinus tabulaeformis and Robinia pseudoacacia plantation ecosystems were 3.31 and 3.53 Mg ha(-1) year(-1), respectively. The rate of mean annual carbon sequestration of R pseudoacacia plantation ecosystems was higher by 6.65% than that of P. tabulaeformis plantation ecosystems. The soil organic carbon (SOC) and STN decreased at deeper soil depths in both plantations at different stand ages, significantly decreasing in the 0-60 cm of soil (P < 0.05), and the highest SOC content and storage were in the top 0-20 cm of soil. The temporal patterns for SOC and STN changes at different soil sampling depths from 0 to 100 cm all showed an initial decrease during the early stage of restoration, and then an increase that coincided with the development of the two plantation forests. At 0-100 cm depth, the SOC storage was in the range of 40.95-106.79 and 45.13-113.61 Mg ha(-1) for the P. tabulaeformis forest and R. pseudoacacia forest, respectively. The STN storage in the 0-100 cm soil layer with the stand age development ranged from 4.16 to 8.34 Mg ha(-1) in the R. pseudoacacia plantation and 4.19-7.55 Mg ha(-1) in the P. tabulaeformis forest. The results showed a significant positive correlation between SOC and STN. This study suggests that we should pay more attention to changes in soil carbon and nitrogen sequestration during long-term vegetation restoration.																			2167-8359					SEP 18	2019	7								e7708	10.7717/peerj.7708	http://dx.doi.org/10.7717/peerj.7708								31579599					WOS:000486372700005
J	Aregay, N; Belew, D; Zenebe, A; Haile, M; Gebresamuel, G; Girma, A				Aregay, Negash; Belew, Derbew; Zenebe, Amanuel; Haile, Mitiku; Gebresamuel, Girmay; Girma, Atkilt			Tree Age and Harvesting Season Affected Physico-chemical and Bioactive Compounds of Elite Type of <i>Gunda Gundo</i> Orange (<i>Citrus Spp</i>) in the Northern Ethiopia	INTERNATIONAL JOURNAL OF FRUIT SCIENCE												Marketability and nutritional content are critical factors that need to be considered when a quality of orange fruit is assessed. Among the many factors affecting orange fruit quality, tree age and harvesting season are crucial once; however, the factors remained unmapped. Thus, this study was aimed to explore quality of orange fruit due to differences in tree age and harvesting season. Three trees age groups (young = 10 to 16, moderate = 20 to 27 and old = greater than 30 years) grown at Gunda Gundo monastery and its surroundings, northern Ethiopia and are harvested in October and December. The physico-chemical and antioxidant contents were characterized during two consecutive years (2017-2018). R software (R version 3.6.2) was used for the analysis. The highest single fruit weight of 218.71 g, peel thickness (3.6 mm) and pH (3.73) were obtained from young tree age in 2017. Total soluble solid of 13.4 degrees Brix was recorded from moderate tree age in 2017, while 13.3 degrees Brix was recorded from older trees of October harvest in 2018. High rag mass of 41.78% in October of 2017 and 38.04% in December of 2018 harvest were obtained from fruits of young trees. High vitamin C (53.95 mg 100 ml(-1)) and total sugar (11.1%) from the young trees; the highest juice mass (52.04%) from moderate trees age; and the highest phenolic content (9.15 mgGAEg(-1)), iron-reducing power (54.2 mgAAEg(-1)), total antioxidant (26.55 mgBHTg(-1)) and lower DPPH EC50 value (1.5 mg ml(-1)) from fruits of older tree were obtained. This experimental study results show that old trees age had high antioxidant activity.					Abraha, Amanuel Zenebe/JFA-0811-2023	Abraha, Amanuel Zenebe/0000-0001-6571-9065													1553-8362	1553-8621				JAN 1	2021	21	1					26	39		10.1080/15538362.2020.1852150	http://dx.doi.org/10.1080/15538362.2020.1852150		JAN 2021											WOS:000604366300001
J	Srivastava, SK; Singh, NP; Singh, J; Rao, KV; Balaji, SJ				Srivastava, S. K.; Singh, N. P.; Singh, Jaspal; Rao, K. V.; Balaji, S. J.			Agriculture development-based mapping of agro-ecological sub-regions and its implications for doubling farmers' income in India	CURRENT SCIENCE												Prioritizing and targeting less developed regions is one of the multi-pronged strategies for doubling farmers' income (DFI) in India. Using an indicator approach, the present study assessed and mapped agro-ecological sub-regions (AESRs) based on ten indicators representing production, infrastructure, information, marketing and income of the farmers. On the basis of the composite index of agriculture development, AESR 9.1 and AESR 1.1 were found to be the most and the least developed regions respectively. Further, the potential districts for each of the less-developed AESRs have been identified for greater prudency in planning. The study concludes that for achieving the target of DFI within the stipulated time-frame, it is imperative to mainstream AESR-based planning in technological development and dissemination. The evidences revealed large and equitable response of the efforts targeted towards less-developed regions.					NIAP, LIBRARY ICAR/ABB-6258-2020; Singh, Jaspal/AAU-2727-2020; Srivastava, Shivendra Kumar/ABD-7503-2020; Balaji, S/J-1864-2019	Balaji, S/0000-0002-7324-4853; Singh, Jaspal/0000-0003-1056-8217													0011-3891					JUL 25	2019	117	2					282	287		10.18520/cs/v117/i2/282-287	http://dx.doi.org/10.18520/cs/v117/i2/282-287													WOS:000477018100029
J	Abu-Zreig, M; Fujimaki, H; Baset, MA				Abu-Zreig, M.; Fujimaki, H.; Baset, M. Abdel			ENHANCING GROUNDWATER RECHARGE WITH SAND DITCHES	APPLIED ENGINEERING IN AGRICULTURE												Localized and artificial groundwater recharge is an important water management strategy in arid regions. However, artificial recharge is limited by the hydraulic characteristics of surface soil which control downward water percolation to the aquifers. In heavy soils with low infilfration and hydraulic conductivity rate, water percolation can be enhanced by constructing deep ditches filled with highly permeable materials, such as sand. Laboratory experiments were conducted to examine the effect of constructing a deep sand ditch across the slope of a soil box (50 x 20 x 25 cm(3)) on runoff and deep percolation to the drainage outlet of the soil box. A sandy loam soil packed in two bulk densities (1200 and 1500 kg/m(3)) was used for the experiments. The experiments were carried out using simulated steady runoff of about 300 mL/min for a duration of 60 min. Experimental results showed that sand ditches greatly enhanced water deep percolation in soils but their relative effect was more profound in compacted high-density soil compared to soil having low-density. The drainage water collected from compacted soil boxes in the presence of sand ditches increased by 10 times compared to control soil without sand ditches. In the case of low-density soil, the presence of sand ditches eliminated the runoff but the increase in drainage water was about 18% compared to control. The experimental results clearly revealed that creating high infiltration zones within the soil matrix, such as sand ditches, significantly increased water deep percolation and herewith groundwater recharge in drylands, especially in heavy soils.					Fujimaki, Haruyuki/O-9449-2019	Fujimaki, Haruyuki/0000-0003-0175-1773; Abu-Zreig, Majed/0000-0001-6518-2579													0883-8542	1943-7838					2019	35	4					543	549		10.13031/aea.13163	http://dx.doi.org/10.13031/aea.13163													WOS:000510173200010
J	Li, HY; Zhang, YH; Sun, YG; Zhang, Q; Liu, PZ; Wang, XL; Li, J; Wang, R				Li, Haoyu; Zhang, Yuanhong; Sun, Yuanguang; Zhang, Qi; Liu, Pengzhao; Wang, Xiaoli; Li, Jun; Wang, Rui			No-tillage with straw mulching improved grain yield by reducing soil water evaporation in the fallow period: A 12-year study on the Loess Plateau	SOIL & TILLAGE RESEARCH												No-tillage with straw mulching (NTS) during the fallow period is an effective measure for storing precipitation and reducing soil water evaporation on the Loess Plateau of China. However, the duration of this effect of NTS during the fallow period in different cropping systems and different precipitation types is unclear. Therefore, a 12-year field experiment of two tillage methods (NTS; and conventional tillage, CT), in three cropping systems (winter wheat monoculture, WW; spring maize monoculture, MM; and winter wheat-spring maize rotation, WM) were conducted to evaluate the effect of NTS on grain yield, precipitation storage, soil water status, soil evaporation rate and cumulative soil evaporation during the fallow period in different precipitation types. Additionally, the duration for which NTS reduced soil evaporation was calculated using the linear-platform model. Our results showed that compared to CT, NTS increased precipitation storage by 35.3, 47.1 and 53.5 mm under WW, by 31.5, 31.5 and 40.4 mm under MM and by 53.2, 30.2 and 50.3 mm under WM in the wet, normal and dry fallow periods, respectively, at depths of 0-200 cm. As a result, the soil water storage at sowing was higher under NTS than that under CT. The linear-platform model showed that NTS was effective in reducing soil water evaporation for 86, 95 and 126 days under WW, 87, 81 and 110 days under MM, and 95, 104 and 121 days under WM in wet, normal and dry fallow periods, respectively. Additionally, we found that there was a large amount of cumulative soil water evaporation after the abovementioned durations in MM and WM. The path analysis indicated that NTS improved grain yields indirectly by reducing cumulative soil evaporation and increasing the soil water status at the sowing stage. Capturing precipitation when the fallow period is > 125 days may further improve yield.					li, wei/IUQ-2973-2023; Li, June/JEF-1173-2023; wang, zhenhui/JMQ-0550-2023; Zhang, Yihao/JGM-3514-2023; wang, xiao/HZI-9156-2023; liu, jiaming/IWE-3196-2023; LI, XIAO/JCE-6169-2023; Wang, Jin/GYA-2019-2022; liu, kaiyuan/JHU-0258-2023; Wang, Xuezhen/IUN-6267-2023; wang, yu/IUQ-6654-2023; LIU, HAO/JBI-9623-2023; wang, chen/JED-7289-2023; yang, xu/JMP-5558-2023; Wang, lili/IXD-9828-2023; wang, xiaoyu/HJP-6901-2023; zhang, yue/JAC-3705-2023; Chen, Shuo/JEO-6350-2023; Li, Zilong/JEZ-8642-2023; Ma, Xiaodong/JAN-7473-2023; lu, yang/IWE-3635-2023; zhang, xueying/JMB-7808-2023; wang, wei/JBS-7400-2023; Jiang, Yuan/JED-3759-2023; wang, xu/IAN-4886-2023														0167-1987	1879-3444				OCT	2022	224								105504	10.1016/j.still.2022.105504	http://dx.doi.org/10.1016/j.still.2022.105504		AUG 2022											WOS:000861295300002
J	Shi, HQ; Xiao, H; Liu, G; Elbasit, MAMA; Zheng, FL; Zhang, Q; Zhang, Y; Guo, Z				Shi, Hongqiang; Xiao, Hai; Liu, Gang; Elbasit, Mohamed A. M. Abd; Zheng, Fenli; Zhang, Qiong; Zhang, Yang; Guo, Zhen			Identifying interrill, rill, and ephemeral gully erosion evolution by using rare earth elements as tracers	JOURNAL OF HYDROLOGY												Understanding hillslope erosion processes is important for the development of physically-based erosion prediction models. However, quantitative information about the successive development of interrill-rill-ephemeral gully erosion on hillslopes is still rare. In this study, rare earth elements (REEs) were employed as tracers to monitor the successive development of different erosion processes on a hillslope. Ten different REE oxides were individually mixed with cultivated loessial soil from farmland on the Loess Plateau of China. The ten tagged soils were packed in ten layers into a flume (5 m in length, 1 m in width and 0.7 m in depth with a 20 gradient). Simulated rainfall events with natural rainstorm intensities of 60-and 90-mm h-1 were conducted, and each rainfall intensity event contained three subevents that lasted for 135 mm rainfall depth for each subevent. The runoff and sediments for each test were collected at the outlet of the flume at 4.5-minute and 3-minute intervals, respectively. The flow velocity, flow depth and width and depth of the main channel were also synchronously measured. The results showed that the hillslope erosion went through five evolutionary stages: interrill erosion, rill development, stabilized rill, ephemeral gully development, and stabilized ephemeral gully. These stages were quantitatively identified according to the changing contribution rates of the interrill, rill and ephemeral gully areas. The channel width always developed faster than the depth at both the 60 mm h(-1) and 90 mm h(-1) rainfall intensities. The hydrological parameters could greatly explain the channel evolution and particle size changes. A larger flow power of 90 mm h(-1) intensified the channel morphology evolution in the early development stage. The friction coefficient finally remained steady and the W/D ratio eventually approached a stable value of approximately 2 in the stabilized ephemeral gully stage. Selective erosion occurred in the transportation processes were gradually weakened due to rapid increase of flow power and the overall detachment of the large clods in the channel, as manifested by particle size distribution in sediments approaching primary particle size distribution with time. This study is helpful for deeply understanding hillslope erosion processes, especially the successive evolution of interrill-rill-ephemeral gully.					Elbasit, Mohamed A. M. Abd/C-3135-2009; Liu, Gang/I-8858-2019; Xiao, Hai/AEH-8389-2022	Liu, Gang/0000-0002-3444-3649; Shi, Hongqiang/0000-0002-4635-5451; Xiao, Hai/0000-0001-9388-9248; Abd Elbasit, Mohamed A. M./0000-0003-4762-3355													0022-1694	1879-2707				SEP	2022	612		C						128271	10.1016/j.jhydrol.2022.128271	http://dx.doi.org/10.1016/j.jhydrol.2022.128271		AUG 2022											WOS:000846449500003
J	Wright, DW; Zampatti, BP; Baumgartner, LJ; Brooks, S; Butler, GL; Crook, DA; Fanson, B; Koster, W; Lyon, J; Strawbridge, A; Tonkin, Z; Thiem, JD				Wright, Daniel W.; Zampatti, Brenton P.; Baumgartner, Lee J.; Brooks, Steven; Butler, Gavin L.; Crook, David A.; Fanson, Ben G.; Koster, Wayne; Lyon, Jarod; Strawbridge, Arron; Tonkin, Zeb; Thiem, Jason D.			Size, growth and mortality of riverine golden perch (<i>Macquaria ambigua</i>) across a latitudinal gradient	MARINE AND FRESHWATER RESEARCH												Effective fisheries management requires fish size, growth and mortality information representative of the population and location of interest. Golden perchMacquaria ambiguais long lived, potamodromous and widespread in the Murray-Darling Basin (MDB), Australia. Using a sample spanning 13 river systems and 10 degrees of latitude, we examined whether the maximum size of golden perch differed by latitude and whether growth and mortality varied between northern and southern MDB regions. The length, weight and age ranges of golden perch sampled (n = 873) were 52-559 mm, 2-3201 g and 0+ to 26+ years respectively, and maximum length and weight were unaffected by latitude. Length and age-length distributions represented by age-length keys varied by region, with greater variability in age-at-length and a larger proportion of smaller individuals in northern MDB rivers, which generally exhibit greater variability in discharge. Growth and mortality rates were similar between regions, and an MDB-wide von Bertalanffy growth model (L-infinity = 447,k = 0.32 and t(0) = -0.51) and instantaneous mortality rate (Z = 0.20) best described the data. An MDB-wide length-weight equation also provided the best fit (W = 6.76 x 10(-6) L-3.12). Our data suggest that the MDB can be treated as one management unit in terms of golden perch maximum size, growth and mortality parameters.					Wright, Daniel/JCO-8008-2023; Fanson, Benjamin G/A-8386-2012; Thiem, Jason Daniel/HMO-8479-2023; Baumgartner, Lee/P-2035-2015	Thiem, Jason Daniel/0000-0002-5585-8560; lyon, jarod/0000-0002-8762-4128; Baumgartner, Lee/0000-0002-1237-5163; Koster, Wayne/0000-0002-9428-3739; , Zeb/0000-0001-9299-6404; Zampatti, Brenton/0000-0001-7394-1387; Fanson, Ben/0000-0003-4246-4631													1323-1650	1448-6059				NOV 25	2020	71	12					1651	1661		10.1071/MF20056	http://dx.doi.org/10.1071/MF20056		JUL 2020											WOS:000550439600001
J	Senda, TS; Robinson, LW; Gachene, CKK; Kironchi, G; Doyo, J				Senda, Trinity S.; Robinson, Lance W.; Gachene, Charles K. K.; Kironchi, Geoffrey; Doyo, Jaldesa			An assessment of the implications of alternative scales of communal land tenure formalization in pastoral systems	LAND USE POLICY												Pastoralism faces diverse challenges, that include, among others, land tenure insecurity, that has necessitated the need to formalize land rights. Some governments have started regularizing rights for privately owned land, but this is complex to implement in pastoral areas where resources are used and managed collectively. Our aim was to assess how the scale of communal land tenure recognition in pastoralist systems may affect tradeoffs among objectives such as tenure security, flexibility, mobility, and reduction of conflicts. We used a participatory scenario-building approach to investigate alternative scenarios of land tenure recognition in southern Ethiopia where a new communal land tenure system is in the early stages of implementation. Through key informant interviews, focus group discussions, and a workshop, respondents analyzed the likely outcomes of communal land tenure recognition at different scales. Our findings suggest that there is a good chance of success when the tenure policy is embedded onto customary structures. All scales have some shortcomings, but Reera seems best, yet pastoralists preferred the Dheeda which despite its challenges, is the best for maintaining flexible mobility. There are multiple uncertainties and complexities, which suggest the for multi-pronged approaches and various support mechanisms when implementing a formal land tenure system in these areas.					Robinson, Lance W./AAN-3873-2021	Robinson, Lance W./0000-0002-5224-8644; Ndlovu, Trinity Sandra/0000-0001-7709-3346													0264-8377	1873-5754				MAY	2020	94								104535	10.1016/j.landusepol.2020.104535	http://dx.doi.org/10.1016/j.landusepol.2020.104535													WOS:000526720000008
J	Yang, YJ; Du, W; Cui, ZY; Lei, S; Lei, T; Lv, JL				Yang, Yajun; Du, Wei; Cui, Ziying; Lei, Shuang; Lei, Tong; Lv, Jialong			Effects of plastic film mulching on soil water use efficiency and wheat yield in the Loess Plateau of China	ARID LAND RESEARCH AND MANAGEMENT												Increasing water use efficiency is indispensable for attaining high yields and achieving sustainable development in arid and semiarid areas. A two-year field experiment was conducted to explore the effects of plastic film mulching on soil water storage, consumption, water use efficiency, and wheat yield. Three treatments, including no fertilizer or mulching (CK), chemical fertilizer (F) and combined chemical fertilizer and plastic film mulching (FM), were applied. The results showed that compared with CK and F, FM increased soil water storage in the 0-200 cm layer by 0.90-1.35% and 0.57-1.23% in 2016-2017 and 2017-2018, respectively. In addition, mulching was conducive to increasing soil water storage in the 0-100 cm soil layer, especially in the 0-40 cm soil layer, while reducing water storage in the deeper soil layers. Furthermore, in the normal year, mulching could reduce soil water consumption and increase the rainfall utilization ratio. In addition, mulching increased wheat yield and water use efficiency.					Yang, Yajun/JFJ-8563-2023; liu, jiaming/IWE-3196-2023														1532-4982	1532-4990				OCT 1	2020	34	4					405	418		10.1080/15324982.2020.1738593	http://dx.doi.org/10.1080/15324982.2020.1738593		MAR 2020											WOS:000524083100001
J	Kang, WM; Tian, J; Lai, Y; Xu, SY; Gao, C; Hong, WJ; Zhou, YX; Pei, LN; He, CS				Kang, Weiming; Tian, Jie; Lai, Yao; Xu, Shaoyuan; Gao, Chao; Hong, Weijie; Zhou, Yongxu; Pei, Lina; He, Chansheng			Occurrence and controls of preferential flow in the upper stream of the Heihe River Basin, Northwest China	JOURNAL OF HYDROLOGY												Preferential flow (PF) has a faster migration speed and is an important process affecting hydrological, geochemical and ecological cycles. However, the factors that control PF during infiltration are not fully understood, especially in the data-scarce high and cold mountainous areas, where few studies have been focused on PF. We selected eight soil moisture observation stations in the upper reaches of the Heihe River Basin (HRB), Northwest China. During the growing season from 2014 to 2019, the soil moisture was monitored every 30 min at 5 depths (5, 15, 25, 40, and 60 cm) at each station in order to analyze the occurrence and spatial-temporal control of PF in a cold, mountainous environment. According to the difference in response time of shallower and deeper soil moisture to rainfall, infiltration events were classified into PF and matrix flow. Our results show that the frequency of PF events across all layers of these stations ranged from 0 to 22.28%. As depth increased, the average PF frequency gradually decreased, but the coefficient of variation of PF frequency increased. The effect of vegetation on the occurrence of PF was profound, because vegetation affects root distribution and fauna activities, which affects the occurrence of PF. Our results also show that the frequency of PF gradually decreases from scrubland, to grassland and meadow, and barren land. Low bulk density, low residual water content, high saturated hydraulic conductivity, and high soil organic carbon were found to be conducive to the occurrence of PF. In addition, we found that PF possessed a high degree of seasonal variability because of its strong dependence on soil moisture, rainfall and vegetation conditions. High rainfall was conducive to PF occurrence. In areas with high sand content, low initial soil moisture was conducive to PF occurrence (likely due to hydrophobicity), whereas high initial soil moisture was conducive to PF occurrence in areas with low sand content. Overall, vegetation, soil properties, and water conditions seem to jointly affect the factors that occur in spatial-temporal of PF, and the influence of initial soil moisture on PF varies across different sand content. Findings of this study reveal the occurrence and control factors of PF, which will improve our understanding of water cycling related to the infiltration process, recharge process and the runoff generation process at hillslope over the cold mountainous areas.					tian, jie/ABD-4663-2021; He, Chansheng/A-3337-2008	tian, jie/0000-0002-4845-5085; He, Chansheng/0000-0001-7748-0485													0022-1694	1879-2707				APR	2022	607								127528	10.1016/j.jhydrol.2022.127528	http://dx.doi.org/10.1016/j.jhydrol.2022.127528		FEB 2022											WOS:000790827500007
J	Yuan, RQ; Chang, LL; Niu, GY				Yuan, Ruiqiang; Chang, Liling; Niu, Guoyue			Annual variations of T/ET in a semi-arid region: Implications of plant water use strategies	JOURNAL OF HYDROLOGY												Understanding the annual variation in the transpiration to evapotranspiration ratio (T/ET) remains a challenge and is essential for a thorough understanding of plant responses to the changing environment. We obtained the annual dynamics of T/ET in a semi-arid area of the southwestern United States based on the medians of monthly T/ET derived from two ET partitioning methods. The variation in monthly T/ET was analysed, and plant water use strategies were discussed based on the water use efficiency evaluated by the transpiration (WUE_T). The results show that physiological changes in plants are vital in the annual dynamics of T/ET. Switches in plant physiological status (growth and dormancy) at the start and end of growing seasons induce two dramatic changes in T/ET. Consequently, there is an annual bimodal dynamic of monthly T/ET, with a maximum of 0.84 in October and a minimum of 0.14 in December. Physiological/biochemical variations of plants indicated by solar-induced chlorophyll fluorescence (SIF) are linearly related to T/ET in growing seasons at a monthly scale (T/ET = 3.40 x SIF + 0.36, R-2 = 0.987). Generally, a stable high monthly T/ET occurs under sufficient energy and water conditions and a highly variable monthly T/ET occurs under energy and water deficient conditions. In semi-arid regions, plants can flexibly adjust WUE_T following different water use strategies to survive or gain as much gross primary productivity (GPP) to compete. Saving water by greatly elevating WUE_T is the main strategy by which plants survive the non-growing season when WUE _T is linearly related to SIF (WUE_T = -114.93 x SIF 3.25, R-2 = 0.970). However, GPP and not WUE-T, becomes the goal of plants in growing seasons when they employ a stable and moderate WUE_T (around 2.1 gC kg(-1)H(2)O) despite the abundant energy and precipitation. There are obvious reductions in WUE_T during the transition periods of the plants' growth-dormancy' cycle. Our study highlights the importance of studying annual T/ET variations and water-use efficiency dynamics to better understand water use strategies in plants.																			0022-1694	1879-2707				DEC	2021	603		B						126884	10.1016/j.jhydrol.2021.126884	http://dx.doi.org/10.1016/j.jhydrol.2021.126884		SEP 2021											WOS:000706318300002
J	Cartwright, I; Morgenstern, U; Hofmann, H; Gilfedder, B				Cartwright, Ian; Morgenstern, Uwe; Hofmann, Harald; Gilfedder, Benjamin			Comparisons and uncertainties of recharge estimates in a temperate alpine catchment	JOURNAL OF HYDROLOGY												Determining recharge rates is critical for understanding and managing groundwater systems. This study compares recharge rates estimated using different methods in a temperate catchment (the Ovens Valley, southeast Australia). A catchment water balance yields recharge rates of 110-410 mm yr(-1), with the range reflecting uncertainties in evapotranspiration and the fraction of river water that represents surface runoff. The water table fluctuation method yielded recharge rates of 177-1296 mm yr(-1) with a median estimate of 518 mm yr-1. Residual moisture in the unsaturated zone, which lowers the effective specific yield, probably results in this method overestimating recharge rates. Recharge rates estimated from chloride mass balance are also variable (5-712 mm yr(-1)) with a median value of 285 mm yr(-1). Most uncertainties in those estimates arise from uncertainties in the mass of Cl exported directly by surface runoff. Recharge rates calculated from H-3 activities using the well-mixed reservoir (renewal rate) model are 11 to 480 mm yr(-1) with a median estimate of 159 mm yr(-1). The lower recharge rates calculated from H-3 may be due to the presence of older water in zones of restricted flow in the aquifers. Additional uncertainties in this technique arise from assumptions in the H-3 input function and having to estimate the depth of the active recharge zone at the top of the aquifer. The wide range of recharge rate estimates from methods based on individual groundwater samples may also reflect spatially heterogeneous recharge, which creates difficulties for determining representative recharge rates. The Ovens catchment is typical of many globally in that recharge rates are estimated using infrastructure and data that were not specifically intended for that purpose. The catchment water balance and chloride mass balance are based on abundant commonly-available data and probably yield reasonable estimates of recharge in this and similar temperate catchments.					Cartwright, Ian/J-8549-2016	Cartwright, Ian/0000-0001-5300-4716													0022-1694	1879-2707				NOV	2020	590								125558	10.1016/j.jhydrol.2020.125558	http://dx.doi.org/10.1016/j.jhydrol.2020.125558													WOS:000599754500247
J	Liu, C; Wu, ZA; He, CH; Zhang, YH; Huang, WJ; Wang, D				Liu, Chun; Wu, Zhinan; He, Chunhuan; Zhang, Yuheng; Huang, Weijia; Wang, Dong			Source identification and chemical compositions of particulate and mineral-associated organic matter in the deposited sediments of a dam-controlled watershed	CATENA												Understanding the soil fraction controls on the source and chemical composition of soil organic matter (SOM) in buried sediments is essential for revealing the underlying mechanisms of deposited carbon (C) fate and stabilization on the earth. In this study, we fractionated the bulk SOM into particulate organic matter (POM) and mineral-associated organic matter (MAOM) in deposit profiles trapped by check dam on the Chinese Loess Plateau and then attempted to explore the sources and chemical compositions of the POM and MAOM fractions by combining physical fractionation with elemental, isotopic, and spectroscopic analyses. The results showed that the main C source of deposited SOM from upland soils varied with soil fractions. The primary contributor of the POM fraction in deposited sediments originated from grassland and the gully's contribution was minimal, whereas the cropland was the main contributor to the MAOM fraction and the lowest contribution was from forest. The relative enrichments of delta 13C and delta 15N and the lower C/N ratio in the MAOM fraction indicated that it had undergone more microbial processing than the POM had. Moreover, the specific peak data of Fourier Transform Infrared spectra (FTIR) demonstrated that there were higher proportions of the labile functional groups (i.e., alcohol C-OH/C-NH, polysaccharide C-O, and aliphatic C-H) than the recalcitrant functional group (i.e., aromatic C--C/C--N) in the POM fraction in entire deposit profiles. The poor relationships between 13CSOC and log-transformed SOC in different soil fractions further confirmed a lower decomposition rate of MAOM compared to the POM. The results indicate that the POM fraction might have a faster SOM biogeochemical cycling than the MAOM fraction in buried sediments. Our results provide important implications for accurately estimating the nature and persistence of the deposited OM retained by check dams.					Wang, Dong/R-1144-2018	Wang, Dong/0000-0003-4533-1615													0341-8162	1872-6887				DEC	2022	219								106618	10.1016/j.catena.2022.106618	http://dx.doi.org/10.1016/j.catena.2022.106618		SEP 2022											WOS:000861939700003
