PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Cliff, HB; Jones, ME; Johnson, CN; Pech, RP; Heyward, RP; Norbury, GL				Cliff, Hannah B.; Jones, Menna E.; Johnson, Chris N.; Pech, Roger P.; Heyward, Richard P.; Norbury, Grant L.			Short-term pain before long-term gain? Suppression of invasive primary prey temporarily increases predation on native lizards	BIOLOGICAL INVASIONS												The control of invasive species can have cascading and at times undesirable effects on the wider ecological community. Effective management requires that the ecosystem-wide effects of removing invasive species be understood. We investigated the effects of large-scale rabbit control on the abundance (numerical response) and diet (functional response) of an invasive predator (ferret, Mustela putorius furo) that preys on rabbits (Oryctolagus cuniculus), as well as the subsequent predation pressure experienced by alternative prey species (total response), in New Zealand's dryland habitats. Following rabbit control, ferret densities declined but surviving ferrets increased their per capita consumption of lizards and invertebrates, two key native prey groups. Rabbit control increased predation pressure on lizards, but reduced it on invertebrates. While rabbit control can negatively impact some groups of alternative prey up to 18 months post-control, it probably benefits them in the longer term because prey-switching by ferrets tended to reduce with time, and regeneration of vegetation previously over-grazed by rabbits is likely to reduce exposure of native prey to predation. While confirming these benefits will require longer-term monitoring, our results support management actions that limit short-term fluctuations in rabbit abundance and maintain them at low abundance.					Johnson, Christopher/J-7894-2014; Jones, Menna E/J-7975-2012	Johnson, Christopher/0000-0002-9719-3771; Jones, Menna/0000-0001-7558-9022; Cliff, Hannah/0000-0003-2504-2437													1387-3547	1573-1464				JUN	2020	22	6					2063	2078		10.1007/s10530-020-02239-z	http://dx.doi.org/10.1007/s10530-020-02239-z		MAR 2020											WOS:000520620400002
J	Wang, X; Rehmani, MS; Chen, QQ; Yan, JL; Zhao, PY; Li, C; Zhai, ZK; Zhou, N; Yang, B; Jiang, YQ				Wang, Xu; Rehmani, Muhammad Saad; Chen, Qinqin; Yan, Jingli; Zhao, Peiyu; Li, Chun; Zhai, Zengkang; Zhou, Na; Yang, Bo; Jiang, Yuan-Qing			Rapeseed NAM transcription factor positively regulates leaf senescence via controlling senescence-associated gene expression	PLANT SCIENCE												Leaf senescence is one of the most visible forms of programmed cell death in plants. It can be a seasonal adaptation in trees or the final stage in crops ensuring efficient translocation of nutrients to seeds. Along with developmental cues, various environmental factors could also trigger the onset of senescence through tran-scriptional cascades. Rapeseed (Brassica napus L.) is an important oil crop with its yielding affected by significant falling leaves as a result of leaf senescence, compared to many other crops. Therefore, a better understanding of leaf senescence and developing strategies controlling the progress of leaf senescence in rapeseed is necessary for warranting vegetable oil security. Here we functionally characterized the gene BnaNAM encoding No Apical Meristem (NAM) homologue to identify transcriptional regulation of leaf senescence in rapeseed. A combination of transient and stable expression techniques revealed overexpression of BnaNAM induced ROS production and leaf chlorosis. Quantitative evaluation of up-regulated genes in BnaNAM overexpression lines identified genes related to ROS production (RbohD, RbohF), proteases (beta VPE, gamma VPE, SAG12, SAG15), chlorophyll catabolism (PaO, PPH) and nucleic acid degradation (BFN1) as the putative downstream targets. A dual luciferase-based tran-scriptional activation assay of selected promoters further confirmed BnaNAM mediated transactivation of pro-moters of the downstream genes. Finally, an electrophoretic mobility shift assay further confirmed direct binding of BnaNAM to promoters of beta VPE, gamma VPE, SAG12, SAG15 and BFN1. Our results therefore demonstrate a novel role of BnaNAM in leaf senescence.					Rehmani, Muhammad Saad/HMP-5664-2023	Rehmani, Muhammad Saad/0000-0003-0440-7679													0168-9452	1873-2259				OCT	2022	323								111373	10.1016/j.plantsci.2022.111373	http://dx.doi.org/10.1016/j.plantsci.2022.111373		JUL 2022						35817290					WOS:000860727800001
J	Chen, MY; Shao, MA; Wei, XR; Li, TC; Shen, N; Mi, MX; Zhao, CL; Yang, X; Gan, M; Bai, X; Li, A				Chen, Mingyu; Shao, Ming'an; Wei, Xiaorong; Li, Tongchuan; Shen, Nan; Mi, Meixia; Zhao, Chunlei; Yang, Xi; Gan, Miao; Bai, Xiao; Li, Ang			Response of the vertical distribution of soil water and nitrogen in the 5 m soil layer to the conversion of cropland to apple orchards in the Loess Plateau, China	AGRICULTURE ECOSYSTEMS & ENVIRONMENT												In the Loess Plateau, apple (Malus pumila Mill.) orchards converted from cropland are expanding because of the economic value of apples. Understanding the effects of the conversion of cropland to apple orchards on soil water and nitrogen distributions, as well as the potential soil nitrate accumulation, is important and necessary. In this study, apple orchards (Red Fuji) of different growing ages (5, 15, and 28 year old), an abandoned apple orchard, a wheat field, and a maize field in Changwu County of the Loess Plateau were selected to evaluate the soil water content (SWC), nitrate-nitrogen (NO3--N), and other soil parameters within the 0-5 m soil depth. Results showed that SWC of maize field (21.22%) was the highest, followed by that of the 5-years-old apple orchard (20.24%) and wheat field (18.83%). The SWC of the 28-years-old apple orchard (16.09%) was the lowest of the six treatments. Soil NO3--N storage within the 0-5 m soil profile under 5-, 15-, and 28-years-old, abandoned apple orchards, wheat fields, and maize fields reached approximately 613.2, 1929.4, 4277.9, 1282.4, 95.2, 275.9 kg ha 1, respectively. The SWC deficits were found severe, and high nitrate accumulation was found in 15-and 28 years-old apple orchards. Soil water deficits and nitrate accumulation in abandoned apple orchards can persist for ten years. The soil NO3--N content was significantly (P < 0.01) negatively correlated with SWC. After converting croplands to apple orchards, soil water deficit and nitrate accumulation were the main soil environmental problems, which worsened with age. A reasonable amount of fertilizer should be applied in orchards to reduce contaminants in the soil environment. Coupling enhancement of the utilization efficiency of fertilizers and limited soil water resources could be important for establishing the soil environment in arid and semi-arid areas.						Gan, Miao/0000-0001-8296-3182													0167-8809	1873-2305				AUG 1	2022	333								107960	10.1016/j.agee.2022.107960	http://dx.doi.org/10.1016/j.agee.2022.107960		MAR 2022											WOS:000790051300001
J	Ren, CJ; Zhou, ZH; Guo, YX; Yang, GH; Zhao, FZ; Wei, GH; Han, XH; Feng, L; Feng, YZ; Ren, GX				Ren, Chengjie; Zhou, Zhenghu; Guo, Yaoxin; Yang, Gaihe; Zhao, Fazhu; Wei, Gehong; Han, Xinhui; Feng, Lun; Feng, Yongzhong; Ren, Guangxin			Contrasting patterns of microbial community and enzyme activity between rhizosphere and bulk soil along an elevation gradient	CATENA												The distribution patterns of the microbial community and enzyme activity in soil systems along an elevation gradient have attracted considerable attention; however, the differences in microbial diversity and enzyme activity between the rhizosphere and bulk soil and their drivers are still unclear. Here, we used an elevation gradient that covered six elevation levels and ranged from 1308 to 2600 m above sea level. Illumina MiSeq sequencing of the 16S rRNA gene and ITS-1 gene was used to analyze the community of bacteria, total fungi, ectomycorrhizal (EcM) fungi, and saprotrophic fungi in both rhizosphere and bulk soil; in addition, the soil enzyme activity (beta-glucosidase, N-acetyl-glucosaminidase, leucine aminopeptidase, and acid phosphatase) was investigated. The results revealed that the elevation significantly affected the diversity of the bacterial, total fungal, EcM, and saprotrophic fungal community, as well as the enzyme activity dynamics. The difference in the microbial diversity and enzyme activity between rhizosphere and bulk soil diminished as the elevation increased, except for the saprotrophic fungal diversity. Similarly, the dominant phyla from the compositions of bacteria, fungi, EcM fungi, and saprotrophic fungi, such as Proteobacteria, Acidobacteria, Actinobacteria, Basidiomycota, and Ascomycota, also changed with elevation and rhizosphere. In addition, the elevation-dependent differences in the microbial community and enzyme activity between the rhizosphere and bulk soil were affected mainly by climatic factors (mean annual temperature and precipitation) and soil properties, such as the bulk density, ammonium nitrogen, and total phosphorus. The effects of the climatic factors were greater than those of the soil properties along the elevation gradient. These results suggest that changes in climatic factors, such as temperature, with elevation may affect the microbial interaction between roots and the soil. The result highlight the importance of the ecological roles of the microbial community in climate change.					Ren, Chengjie/CAF-2259-2022; Zhao, Fazhu/CAG-5988-2022	Zhao, Fazhu/0000-0003-4758-3277; Zhou, Zhenghu/0000-0003-2226-4261													0341-8162	1872-6887				JAN	2021	196								104921	10.1016/j.catena.2020.104921	http://dx.doi.org/10.1016/j.catena.2020.104921													WOS:000583955200070
J	Zeng, QC; Liu, Y; Zhang, HX; An, SS				Zeng, Quanchao; Liu, Yang; Zhang, Haixin; An, Shaoshan			Fast bacterial succession associated with the decomposition of <i>Quercus wutaishanica</i> litter on the Loess Plateau	BIOGEOCHEMISTRY												Understanding plant litter decomposition in broad-leaved forests is important because it influences the geochemical cycles of nutrients and represents a vital link in the global carbon cycle. Bacteria play an important role in litter decomposition, especially late in the decomposition process, when they become abundant. In this paper, we investigate bacterial community composition and diversity during about 1year of Quercus wutaishanica litter decomposition using a molecular approach, to fill the gaps in knowledge about bacterial communities during decomposition. The results showed that the phyla Proteobacteria (Alpha and Betaproteobacteria), Actinobacteria, Bacteroidetes, and Acidobacteria were the most dominant throughout the experiment. As decomposition progressed, a dynamic succession of community and diversity was observed for different decomposition periods. Decay stages and seasonal shifts occurred by successful replacement of copiotrophic bacterial groups such as Betaproteobacteria in the early stage. During the entire process of decomposition, litter decomposition selectively stimulated the relative abundance of Alphaproteobacteria (Sphingomonas, Rhizobium, and Methylobacterium) and Bacteroidetes, but reduced the abundance of Massilia (Betaproteobacteria), Acidobacteria, and Actinobacteria. Among the abiotic factors, litter N and P content was the main factor driving the succession of litter bacteria. These results indicate the changes in decomposition stages in terms of the bacterial groups and elucidate the microbial community underpinnings of nutrient cycling in forest ecosystems.																			0168-2563	1573-515X				JUL	2019	144	2					119	131		10.1007/s10533-019-00575-4	http://dx.doi.org/10.1007/s10533-019-00575-4													WOS:000476495100001
J	Ricciardi, L; D'Odorico, P; Galli, N; Chiarelli, DD; Rulli, MC				Ricciardi, Livia; D'Odorico, Paolo; Galli, Nikolas; Chiarelli, Davide Danilo; Rulli, Maria Cristina			Hydrological implications of large-scale afforestation in tropical biomes for climate change mitigation	PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES												Rising interest in large-scale afforestation and reforestation as a strategy for climate change mitigation has recently motivated research efforts aiming at the identification of areas suitable for the plantation of trees. An often-overlooked aspect of agroforestry projects for carbon sequestration is their impact on water resources. It is often unclear to what extent the establishment of forest vegetation would be limited by water availability, whether it would engender competition with other local water uses or induce water scarcity. Here we use global water models to study the hydrologic constraints and impacts of afforestation in tropical biomes. We find that 36% of total suitable and available afforestation areas are in areas where the rain alone can meet just up to the 40% of total plant water requirement. Planting trees will substantially increase water scarcity and possible dispossession (green water grab) especially in dryland regions of Africa and Oceania. Moreover, the combination of tree restoration and irrigation expansion to rainfed agricultural areas is expected to further exacerbate water scarcity, with about half of the global suitable areas for tree restoration experiencing water scarcity at least 7 months per year. Thus, the unavailability of water can overall limit climate change adaptation strategies.This article is part of the theme issue 'Ecological complexity and the biosphere: the next 30 years'.					Galli, Nikolas/IXD-2310-2023; D'Odorico, Paolo/HTQ-6744-2023	Galli, Nikolas/0000-0002-6746-5350; D'Odorico, Paolo/0000-0002-0007-5833; Chiarelli, Davide Danilo/0000-0002-4707-3018; Ricciardi, Livia/0000-0002-0927-4273; Rulli, Maria Cristina/0000-0002-9694-4262													0962-8436	1471-2970				AUG 15	2022	377	1857							20210391	10.1098/rstb.2021.0391	http://dx.doi.org/10.1098/rstb.2021.0391								35757885					WOS:000816301400002
J	Ingram, SE; Patrick, SM				Ingram, Scott E.; Patrick, Shelby M.			Human securities, sustainability, and migration in the ancient US Southwest and Mexican Northwest	ECOLOGY AND SOCIETY												In the U.S. Southwest and Mexican Northwest region, arid-lands agriculturalists practiced sedentary agriculture for at least four thousand years. People developed diverse lifeways and a repertoire of successful dryland strategies that resemble those of some small-scale agriculturalists today. A multi-millennial trajectory of variable population growth ended during the early 1300s CE and by the late 1400s population levels in the region declined by about one-half. Here we show, through a meta-analysis of sub-regional archaeological studies, the spatial distribution, intensity, and variation in social and environmental conditions throughout the region prior to depopulation. We also find that as these conditions, identified as human insecurities by the UN Development Programme, worsened, the speed of depopulation increased. Although these conditions have been documented within some sub-regions, the aggregate weight and distribution of these insecurities throughout the Southwest/Northwest region were previously unrecognized. Population decline was not the result of a single disturbance, such as drought, to the regional system; it was a spatially patterned, multi-generational decline in human security. Results support the UN's emphasis on increasing human security as a pathway toward sustainable development and lessening forced migration. Through these results and the approach demonstrated here, we aim to stimulate collaborations between archaeologists and others in service of modern sustainability planning.																			1708-3087					JUN	2021	26	2							9	10.5751/ES-12312-260209	http://dx.doi.org/10.5751/ES-12312-260209													WOS:000668219400016
J	Milosavljevic, I; Esser, AD; Murphy, KM; Crowder, DW				Milosavljevic, Ivan; Esser, Aaron D.; Murphy, Kevin M.; Crowder, David W.			Effects of imidacloprid seed treatments on crop yields and economic returns of cereal crops	CROP PROTECTION												In the Pacific Northwest United States, cereal crops (barley, oats, wheat) are the foundation of most dryland crop rotations. Nearly 100% of cereal producers use neonicotinoid seed treatments to manage wireworms, regardless of crop and pest density. However, wireworms cause variable damage to different crops, and whether neonicotinoids boost yield and economic returns across crops remains largely unknown. In a field experiment conducted on one commercial farm over two years, we examined effects of imidacloprid seed treatments on wireworm density, yield, and economic returns for barley, oat, and wheat crops. Wheat plots with imidacloprid seed treatments produced greater yields and economic returns over costs than untreated plots, even though wireworm densities were largely unaffected by treatments. However, no differences in yield and economic returns were observed between treatments in barley or oats. Wireworm densities were markedly lower in oats compared to barley and wheat, indicating not all crops provided a permissive environment for wireworms. Our results support the hypothesis that growers may benefit from moving away from applying seed treatments in all cereal crops, but rather targeting management to specific crops, although research at more commercial farm sites remains needed to test the generality of this conclusion. Our results also support the hypothesis that incorporating more tolerant cereal crops (barley and oats) into rotations to replace spring wheat may be a promising option for growers in areas with high wireworm pressure.						Crowder, David/0000-0002-3720-1581													0261-2194	1873-6904				MAY	2019	119						166	171		10.1016/j.cropro.2019.01.027	http://dx.doi.org/10.1016/j.cropro.2019.01.027													WOS:000465193100021
J	Jiménez-de-Santiago, MR; Yagüe, MR; Antúnez; Bosch-Serra, AD				Jimenez-de-Santiago, M. R.; Yague, M. R.; Antunez; Bosch-Serra, A. D.			Diagnosis of soil hydrophobicity linked to pig slurry use in a calcareous soil	SPANISH JOURNAL OF SOIL SCIENCE												Pig slurry fertilization in dryland agriculture of semiarid areas is a matter of concern because of the increasing intensity of livestock farming. Slurry is a nutrient source but if it triggers soil water repellency (SWR), this could constrain its application over the surface in the crop cycle. In SWR tests, choice of a suitable drying soil temperature is a key point, as temperature affects its expression. Its determination must also be easily integrated with the different standard analytical procedures in laboratories. In this study we evaluated the persistence and the severity of the SWR in undisturbed soil samples dried at 40 degrees C. Soil samples came from a long-term fertilization experiment where five slurry treatments plus a control were implemented. Soil samples were taken seven times during a 51 days (d) period, starting 4 d before slurry application and up to 47 d after. The maximum recorded SWR persistence and severity was classified as moderate and severe, respectively. As soil dried at 40 degrees C was able to express hydrophobicity after pig slurry fertilization, the SWR tests can be easily included in the framework of routine procedures for soil sample analysis where this effluent has been applied. Further research is needed in slurry rainfed fertilized areas to evaluate SWR variability (annual and between cropping seasons) and its additional impacts in these agricultural systems.					JIMENEZ-DE-SANTIAGO, Diana E./AGZ-2354-2022	Yague Carrasco, Maria Rosa/0000-0002-5296-2688													2253-6574						2019	9	3					169	179		10.3232/SJSS.2019.V9.N3.02	http://dx.doi.org/10.3232/SJSS.2019.V9.N3.02													WOS:000497364600003
J	Mumtaz, S; Hameed, M; Ahmad, F; Sadia, B				Mumtaz, Sahar; Hameed, Mansoor; Ahmad, Farooq; Sadia, Bushra			Structural and Functional Modifications in Osmoregulation for Ecological Success in Purple Nutsedge (<i>Cyperus rotundus</i>)	INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY												Cyperus rotundus (family Cyperaceae) also known as purple nutsedge is a perennial weed with creeping scaly rhizomes that arise from tubers. Eight populations of C. rotundus from different ecozones in the Punjab were investigated to evaluate morphological, anatomical and physiological response to soil and environmental conditions. Anatomical characteristics are strongly responsive to environmental conditions. C. rotundus is well adapted to environmental heterogeneity, i.e., agricultural fields, dryland salinity, salt marshes, and desert and semi-desert climates. Its ecological success is because of plasticity in structural and functional features to adapt to different environmental conditions and water conservation via storage parenchyma, wide xylem vessels for conduction of solutes, sclerenchyma and stomatal features for minimizing water loss. Populations from drier habitats showed intensive sclerification in root vascular region, large metaxylem vessels, vascular area and stomatal density. Population from salt marsh had high accumulation of free proline, free amino acids, Ca2+ and aerenchyma formation in roots and stem, vascular bundle area and number in stem, thicker leaves and well-developed bulliform cells. C. rotundus populations showed high degree of plasticity in morpho-anatomical and physio-biochemical characteristics, which provide this species a great potential to acquire a variety of habitats. Each population showed specific modifications regarding morpho-anatomical and physiological characteristics, which indicated its adaptability potential to a specific environmental condition. (C) 2019 Friends Science Publishers					Hameed, Mansoor/F-6652-2010														1560-8530	1814-9596					2019	22	5					1123	1132		10.17957/IJAB/15.1178	http://dx.doi.org/10.17957/IJAB/15.1178													WOS:000496797800040
J	Erdenebileg, E; Wang, CW; Yu, WY; Ye, XH; Pan, X; Huang, ZY; Liu, GF; Cornelissen, JHC				Erdenebileg, Enkhmaa; Wang, Congwen; Yu, Wanying; Ye, Xuehua; Pan, Xu; Huang, Zhenying; Liu, Guofang; Cornelissen, Johannes H. C.			Carbon versus nitrogen release from root and leaf litter is modulated by litter position and plant functional type	JOURNAL OF ECOLOGY												Litters of leaves and roots of different qualities occur naturally above- and below-ground, respectively, where they decompose in contrasting abiotic and biotic environments. Therefore, ecosystem carbon (C) and nitrogen (N) dynamics can be strongly affected by the combination of litter position and quality. However, it is poorly understood how C versus N turnover of litters depend on the interplay among plant functional type (PFT), organs, traits and litter position. In a semi-arid inland dune, soil surface and buried leaf litters and buried fine roots of 25 species across three PFTs (herbs, legume shrubs and nonlegume shrubs) were incubated for 3, 6, 9, 12, 18 and 24 months to investigate litter decomposition and C and N dynamics. Morphological and chemical (nutrient and NMR carbon) traits of initial litters of leaves and fine roots were determined. The litter decomposition rates (k values) of surface leaves and buried fine roots did not differ, but buried fine roots and buried leaf litter decomposed faster than surface leaf litter. Ratios of k values of surface leaves to buried leaves decreased with leaf C:N ratio. Herbs and legume shrubs decomposed faster than nonlegume shrubs for buried fine roots, but not for leaves. At given C loss, buried fine roots had higher N loss than leaf litters; legume shrubs with relatively higher N or lower C:N ratio had higher N loss than nonlegume shrubs. Stronger positive relationships between C and N losses were shown in leaves and legume shrubs than in fine roots and nonlegume shrubs respectively. Synthesis. The generality of faster N release of legume litters at given C release highlights the importance of legumes in N cycling in semi-arid ecosystems where N is the limiting factor. The dynamics and coordination of C versus N release as a function of litter quality are modulated by litter position and PFT. These findings have important implications for the development of process-based models on C and N cycles in the context of on-going global change potentially altering the functional composition of plant communities and the relative quantities and qualities of above-ground versus below-ground litter.					Ye, Xuehua/I-3116-2013	Ye, Xuehua/0000-0002-5625-9877; Erdenebileg, Enkhmaa/0000-0003-1345-5058; Huang, Zhenying/0000-0002-1309-8591; Wang, Congwen/0000-0002-0301-2707; Yu, Wanying/0000-0002-3154-5404; liu, guo fang/0000-0001-7746-7539													0022-0477	1365-2745				JAN	2023	111	1					198	213		10.1111/1365-2745.14026	http://dx.doi.org/10.1111/1365-2745.14026		NOV 2022											WOS:000882717100001
J	Xu, HW; Qu, Q; Chen, YH; Wang, MG; Liu, GB; Xue, S; Yang, XM				Xu, Hongwei; Qu, Qing; Chen, Yanhua; Wang, Minggang; Liu, Guobin; Xue, Sha; Yang, Xiaomei			Disentangling the direct and indirect effects of cropland abandonment on soil microbial activity in grassland soil at different depths	CATENA												Cropland abandonment strongly affects plant-soil interactions. However, knowledge remains limited about how the production and diversity of plants and soil physicochemical parameters drive changes in soil microbial activity (such as microbial biomass, respiration, and enzyme activity) after cropland abandonment. Here, we investigated a grassland restoration chronosequence (0-30 years) to determine the dynamics of soil microbial biomass, respiration, and enzyme activity in the Loess Hilly, Region (China). Overall, cropland abandonment caused an increase in soil microbial activity primarily in the 0-20 cm soil layers. The metabolic quotient in the 0-10 cm layer decreased linearly with time since abandonment (recovery years). Structural equation models showed that recovery years directly and indirectly affected changes to soil microbial activity. Plant species richness, aboveground biomass, and soil organic carbon explained a large proportion of the variability in soil microbial activity in the 0-20 cm layer. However, the variability in soil microbial activity was mostly explained by plant species richness, belowground biomass, and soil total nitrogen in the 20-50 cm layers. Our results indicate that during recovery after cropland abandonment, changes in soil microbial activity are driven by plant characteristics and soil physicochemical parameters, with different drivers at different soil depths.						Yang, Xiaomei/0000-0002-5199-7889; Xu, Hongwei/0000-0002-3628-3378													0341-8162	1872-6887				NOV	2020	194								104774	10.1016/j.catena.2020.104774	http://dx.doi.org/10.1016/j.catena.2020.104774													WOS:000566699000078
J	Ma, YL; Liu, YF; López-Vicente, M; Wu, GL				Ma, Yulei; Liu, Yifan; Lopez-Vicente, Manuel; Wu, Gao-Lin			Divergent shift of normal alpine meadow towards shrub and degraded meadows reduces soil water retention and storage capacity	JOURNAL OF HYDROLOGY												Soil saturated hydraulic conductivity (Ks) is a critical ecohydrological parameter for assessing the capacity of soil layers in grassland ecosystems to respond to precipitation efficiency, recharge groundwater and supply fresh-water to rivers, which is significantly impacted by shifts in vegetation composition. Nevertheless, few studies focused on the effects of the shifts in vegetation composition on Ks of alpine grassland ecosystems. This study examined the effects of normal alpine meadow transition into shrub and severely degraded meadow stages on Ks and further qualified the driving processes. The results showed that the divergent shift of normal alpine meadows altered the soil and meadow properties. Soil water retention and storage capacity of the topsoil was reduced due to the divergent shift of the normal meadow transition into shrub meadow or severely degraded meadow. Ks and field moisture capacity (FMC) reduced by 73.1% and 64.9% in the 0-10 cm soil layer during the transition from normal to degraded meadow, while their variation in the 0-10 cm soil layer were not significant but water consumption increased during the shift from normal to shrub meadow. At the state of normal alpine meadow shift toward severely degraded meadow, the dominant factors affecting Ks were meadow cover (MC), root mass density (RMD), clay content and total porosity, with total effect coefficients of 0.48, 0.42, 0.39 and 0.69, respectively. Meanwhile, when normal alpine meadow shift toward shrub meadow, dominant factors affecting Ks were MC, non-capillary porosity, clay and sand contents, with total effect coefficients of 0.47,-0.86,-0.54 and-0.50, respectively. This study helps understanding the impacts of the shifts in vegetation composition on the ecohydrological processes in alpine meadow ecosystems in response to climate change and overgrazing.					MA, YULEI/JRY-1288-2023; López-Vicente, Manuel/Y-2900-2018	López-Vicente, Manuel/0000-0002-6379-8844; Wu, Gao-Lin/0000-0002-5449-7134													0022-1694	1879-2707				OCT	2023	625		B						130109	10.1016/j.jhydrol.2023.130109	http://dx.doi.org/10.1016/j.jhydrol.2023.130109		AUG 2023											WOS:001079736100001
J	Bjornlund, H; Zuo, A; Wheeler, SA; Parry, K; Pittock, J; Mdemu, M; Moyo, M				Bjornlund, Henning; Zuo, Alec; Wheeler, Sarah Ann; Parry, Karen; Pittock, Jamie; Mdemu, Makarius; Moyo, Martin			The dynamics of the relationship between household decision-making and farm household income in small-scale irrigation schemes in southern Africa	AGRICULTURAL WATER MANAGEMENT												Irrigation has been promoted as a strategy to reduce poverty and improve livelihoods in southern Africa. Households' livelihood strategies within small-scale irrigation schemes have become increasingly complex and diversified. Strategies consist of farm income from rain-fed and irrigated cropping as well as livestock and an increasing dependence on off-farm income. The success of these strategies depends on the household's ability to make decisions about how to utilize its' financial, labour, land and water resources. This study explores the dynamics of decision-making in households on-farm household income within six small-scale irrigation schemes, across three southern African countries. Household survey data (n = 402) was analyzed using ordered probit and ordinary least squares regression. Focus group discussions and field observations provided qualitative data on decision-making in the six schemes. We found strong support for the notion that decision-making dynamics strongly influence total household income. Households make trade-offs between irrigation, dryland, livestock and off-farm work when they allocate their labour resources to maximize household income; as opposed to maximizing the income from any individual component of their livelihood strategy, such as irrigation. Combined with the impact of the small plot size of irrigated land, this is likely to result in sub-optimal benefits from expensive investments in irrigation infrastructure. Policy-makers must consider this when developing and implementing new policies.					Wheeler, Sarah Ann/H-4000-2017; Bjornlund, Henning/ABB-9446-2020; Zuo, Alec/AAU-3394-2020	Wheeler, Sarah Ann/0000-0002-6073-3172; Bjornlund, Henning/0000-0003-3341-5635; Zuo, Alec/0000-0003-0425-4633													0378-3774	1873-2283				MAR 1	2019	213						135	145		10.1016/j.agwat.2018.10.002	http://dx.doi.org/10.1016/j.agwat.2018.10.002													WOS:000457952700013
J	Hu, YB; Chen, BD				Hu, Yanbo; Chen, Baodong			Arbuscular mycorrhiza induced putrescine degradation into γ-aminobutyric acid, malic acid accumulation, and improvement of nitrogen assimilation in roots of water-stressed maize plants	MYCORRHIZA												Water shortage limits plant growth and development by inducing physiological and metabolic disorders, while arbuscular mycorrhizal (AM) symbiosis can improve plant adaptation to drought stress by altering some metabolic and signaling pathways. In this study, root growth and levels of some metabolites (polyamines, amino acids, and malic acid [MA]) and key enzymes were examined in AM-inoculated and non-inoculated (NM) maize seedlings under different water conditions. The results showed that AM symbiosis stimulated root growth and the accumulation of putrescine (Put) during initial plant growth. Root Put concentration significantly decreased in AM compared with NM plants under water stress; correspondingly, Put degradation via diamine oxidase into gamma-aminobutyric acid (GABA) occurred. Moreover, glutamine concentration and the activity of N assimilation enzymes (nitrate reductase and glutamine synthetase) were higher in roots of AM than NM plants under moderate water stress. The activity of GABA transaminase and malic enzyme, and MA concentration were also higher in roots of AM than NM plants under moderate water stress. Our results indicated that Put catabolism along with improved N assimilation and the accumulation of GABA and MA were the key metabolic processes in roots of AM maize plants in response to water stress.					Chen, Baodong/A-7707-2009; Hu, Yanbo/G-9095-2011	Chen, Baodong/0000-0002-1790-7800; Hu, Yanbo/0000-0001-6379-0060													0940-6360	1432-1890				MAY	2020	30	2-3					329	339		10.1007/s00572-020-00952-0	http://dx.doi.org/10.1007/s00572-020-00952-0		APR 2020						32253571					WOS:000524371500001
