PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Xu, HJ; Zhao, CY; Wang, XP; Chen, SY; Shan, SY; Chen, T; Qi, XL				Xu, Hao-jie; Zhao, Chuan-yan; Wang, Xin-ping; Chen, Sheng-yun; Shan, Shu-yao; Chen, Tian; Qi, Xiao-lian			Spatial differentiation of determinants for water conservation dynamics in a dryland mountain	JOURNAL OF CLEANER PRODUCTION												Water conservation (WC) is a key ecosystem service offered by dryland mountains given its effect in flood prevention and drought relief. However, the consequence of climate change on WC services is largely unknown, particularly in mountain areas with limited data availability. By using a parametric model driven by ground and satellite remote sensing data, the spatial distribution of WC and its inter-annual trends and variability were assessed in the Qilian Mountains to differentiate the main factors for WC dynamics. Our results showed that the spatiotemporal variation of modeled WC and remotely sensed soil moisture was consistent. Mean annual WC showed a contrary trend with increasing annual mean air temperature and precipitation and was higher in forests than grasslands and deserts. In the context of warm and humid climates, percentage of the area with a significant increase and decrease in annual WC from 2000 to 2019 was 32.2% and 4.2% (p < 0.05), respectively. WC declines appeared mainly in a forest steppe zone at an altitude of 2600-3300 m, as increased vegetation growth boosted water consumption and eventually led to soil drying. Increases in WC were largely attributed to increasing precipitation and decreasing solar radiation, making a contribution of 39.4 and 38.4%, respectively. WC was positively correlated with precipitation but negatively related to land surface temperature (p < 0.05). A negative relationship between WC and solar radiation was prevalent in deserts. Precipitation and vegetation growth explained 50.1% and 22.8%, respectively, of the inter-annual variability in WC. The findings of this study highlight the importance of evapotranspiration in controlling WC dynamics in the forest steppe zone of a dryland mountain, where a risk from reduced water conservation may increase under future climate warming. To conserve grassland and desert ecosystems is more beneficial to improve the WC function of the Qilian Mountains as compared to afforestation.					peng, yan/JCO-1763-2023; Li, Yaqi/JEF-2795-2023; Wang, Tianqi/JJD-7473-2023; Wang, Xiaoqiang/IQS-3727-2023; Wang, Xiaogang/B-2439-2013; Wang, Jing/IQW-3496-2023; Wang, Xin/JCE-2009-2023; Wang, Xin/AAN-8435-2021; Wang, Luyao/JLL-2001-2023; Wang, Xin/HZL-4695-2023; Xu, Hao-jie/F-6263-2019; Wang, Siyi/JNT-2690-2023; LI, XIAO/IQV-9318-2023; wang, xu/IAN-4886-2023; Wang, Xin-ping/P-4894-2018	Wang, Xiaogang/0000-0002-7929-5889; Wang, Jing/0000-0002-8296-2961; Wang, Xin/0000-0002-4457-7376; Wang, Xin/0000-0002-4457-7376; Xu, Hao-jie/0000-0002-6389-7084; Wang, Xin-ping/0000-0002-7052-9044; Chen, Shengyun/0000-0002-3272-2628													0959-6526	1879-1786				AUG 15	2022	362								132574	10.1016/j.jclepro.2022.132574	http://dx.doi.org/10.1016/j.jclepro.2022.132574		JUN 2022											WOS:000821862400004
J	Zhou, JH; Hong, WY; Feng, JP; Song, LP; Li, XP; Xu, SQ; Zhou, SB				Zhou, Jihai; Hong, Wanyue; Feng, Jinping; Song, Lanping; Li, Xiaoping; Xu, Shangqi; Zhou, Shoubiao			Effects of applying peanut shell and its biochar on the microbial activity and community structure of dryland red soil	HELIYON												Due to its soil formation process, dryland red soil has certain characteristics that are unfavorable for crop growth, including acidity, fineness, plate structures, and erosivity. The use of large amounts of fertilizer can decrease fertility and biodiversity and increase acidification, thereby seriously restricting the sustainable utilization of dryland red soil resources. Therefore, there is an urgent need for techniques that improve the crop quality and yield in dryland red soil areas. Returning crop waste to fields as fertilizer is a promising approach to sustainable agriculture. In the present study, the effects of applying peanut shell and an associated biochar product to dryland red soil were investigated, with a focus on soil microbial activity and community structure. Field experiments were conducted in Jiangxi Province, southern China, in 2020, in field plots of sweet potato crops. Seven treatments were set up according to the principle of equal carbon return to farmland: Control: (conventional fertilization); S1, S2, S3 (peanut shell appli-cation of 3000, 4500 and 6000 kg hm-2, respectively); and BC1, BC2, BC3 (peanut shell biochar application of 1000, 1500 and 2000 kg hm-2, respectively). The application of peanut shell and its biochar improved soil basal respiration, with the greatest increase relative to controls of 161.06% found in treatment S3 at the root harvest stage. The most obvious increase in microbial biomass carbon content due to biochar application was 206.50% in treatment BC2 at the root harvest stage. The application of peanut shell and its biochar increased the phospholipid fatty acid (PLFA) contents of total soil microorganisms and different microbial groups. The maximum increases in the PLFA contents of total soil microorganisms, gram-positive bacteria, and gram-negative bac-teria occurred at the early root formation stage in treatment BC2, which were 112.16%, 102.52%, and 115.64%, respectively. Both peanut shell and biochar increased the PLFA contents of soil actinomycetes, arbuscular mycorrhizal fungi (AMF), and other fungi to certain extents. The soil actinomycetes PLFAs increased by 120.08% at the early root formation stage in BC2, while the AMF PLFAs increased by 79.44% at the seedling stage in S2. This study provides theoretical and practical guidance for the comprehensive utilization of peanut shell and the implementation of circular agriculture in dryland red soil regions. It also provides a scientific basis for improving the fertility of dryland red soil.					徐, 尚起/IUD-1729-2023															2405-8440				FEB	2023	9	2							e12604	10.1016/j.heliyon.2022.e12604	http://dx.doi.org/10.1016/j.heliyon.2022.e12604		FEB 2023						36814625					WOS:000968476300001
J	Zhang, XH; Zhang, CM; Fens, WJ; Zhu, R; Xu, QH				Zhang, Xiang-Hui; Zhang, Chang-Min; Fens, Wen-Jie; Zhu, Rui; Xu, Qing-Hai			Application of remote sensing in the description of fluvial system in dryland: A case study of Golmud distributive fluvial system, Qaidam Basin, NW China	JOURNAL OF PALAEOGEOGRAPHY-ENGLISH												Distributive fluvial systems (DFS) are widespread in drylands in the northwestern China. Analyzing differences in fluvial morphology in drylands is beneficial for studying ancient rock records and the extraterrestrial surface environment. The remote sensing image, characterized by real-time and possibility of repeated observations, is a vital tool for recording and comparing fluvial systems in drylands. Satellite remote sensing technology is a method of investigating fluvial morphologies. Due to the limited accuracy of satellite imagery, there are few reports on the detailed description of the fluvial system in drylands of NW China. We analyze the pattern of fluvial morphology changes in the Golmud distributive fluvial system (DFS) in the Qaidam Basin, northwestern China, using satellite remote sensing and unmanned aerial vehicles (UAV). Firstly, we use Google Earth real-time image data, historical image data, and radar digital elevation data to extract geomorphological information; then the UAV remote sensing image data were used to interpret fluvial network information; finally, we use the gray-scale differential vector method to describe the fluvial morphologies. Three zones have been identified in the Golmud DFS: the proximal, the medial, and the distal, by comparing the differences in topographic and geomorphic characteristics, fluvial morphologies, and sedimentary characteristics of the Golmud DFS. The proximal slope is higher than the other two zones, and the geomorphic features are mainly gravel gobi. The proximal fluvial morphologies are mainly large braided rivers, and sediments are more gravelly and less sandy. The medial slope is relatively small, and the geomorphic features are mostly oasis plains. The medial fluvial morphologies are mainly meandering rivers associating with braided rivers, and sediments are more sandy and less gravelly. The distal slope is the lowest, and the geomorphic features are mostly oasis plains, lakes, and marsh plains. The distal fluvial morphologies are mainly meandering rivers, and sediments are sandy and muddy. Comparison of the DFS from proximal to medial to distal in Golmud confirmed the potential of remote sensing image technology in identifying the fluvial morphologies and sedimentary facies distribution in dryland. (c) 2022 The Author(s). Published by Elsevier B.V. on behalf of China University of Petroleum (Beijing). This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).					zheng, yan/JKJ-3632-2023														2095-3836	2524-4507				OCT	2022	11	4					601	617		10.1016/j.jop.2022.07.001	http://dx.doi.org/10.1016/j.jop.2022.07.001													WOS:000992461900004
J	Lucas-Borja, ME; Van Stan, JT II; Yáñez, MDC; López, CAG; Zema, DA				Lucas-Borja, Manuel Esteban; Van Stan II, John T.; Yanez, Maria Dolores Carmona; Lopez, Carlos Alberto Garcia; Zema, Demetrio Antonio			Assessing canopy rainfall partitioning by Mediterranean dryland shrubs under extreme rainfall	HYDROLOGICAL PROCESSES												Intense rain events have become more frequent in some regions due to climate change, and this trend is particularly concerning in dryland regions where the ecological and geomorphological impacts of rainfall are intimately tied to its intensity. The interception of rainfall by vegetation is a critical process in the water balance of drylands; thus, this study estimated the canopy interception capacity and interception rates as well as stemflow of three typical Mediterranean shrub species (Rosmarinus officinalis, Thymus vulgaris, and Macrochloa tenacissima) of three size classes in Spain under a simulated extreme rainfall rate (similar to 8 mm min(-1), historical return period of >100 years). Given that these plants' canopy structures markedly differ from taller woody plants (i.e., trees), a novel method was developed to assess the stemflow fraction. Results showed significant differences in interception amount, rates, and storage capacity among the shrub species, with variations in plant morphology, such as shrub height and canopy diameter, being the key factors determining interception capacity. R. officinalis had the highest interception fraction per unit canopy area, or 'specific interception,' (18.4%). In contrast, the lowest specific interception fraction was measured for M. tenacissima (6.5%). Thymus vulgaris was characterized by the highest stemflow yields per unit canopy area (4.85 mm) and fraction (up to 29.6% of rainfall), which was the lowest for M. tenacissima (1.09 mm, similar to 1%-4%). Strong linear correlations were found between canopy interception and shrub canopy diameter (|r| > -0.51, max = -0.90), when observations were grouped for size class. These linear correlations between shrub morphology and partitioning enabled multiple-regression linear models to be developed that predicted canopy interception and stemflow with good accuracy (r(2) > 0.64, with a maximum of 0.82) from shrub height, canopy diameter, dry biomass, size class, and species. Despite these measurements being conducted under one extreme storm depth and intensity, the results provide: (i) values of rainfall partitioning for important shrub species in Mediterranean dryland environments; and (ii) a simple but reliable model that may be further developed (e.g., embedding variable rainfall values as weather input or incorporating other morphological parameters) and may be integrated into complex hydrological models.					Lucas Borja, Manuel Esteban/J-5363-2016; Zema, Demetrio Antonio/K-4327-2017	Lucas Borja, Manuel Esteban/0000-0001-6270-8408; Carmona-Yanez, Maria Dolores/0000-0002-3342-5676; Van Stan, John/0000-0002-0692-7064; Zema, Demetrio Antonio/0000-0002-5743-3996													0885-6087	1099-1085				OCT	2023	37	10							e15007	10.1002/hyp.15007	http://dx.doi.org/10.1002/hyp.15007													WOS:001100040600001
J	LeTourneau, MK; Marshall, MJ; Grant, M; Freeze, PM; Strawn, DG; Lai, B; Dohnalkova, AC; Harsh, JB; Weller, DM; Thomashow, LS				LeTourneau, Melissa K.; Marshall, Matthew J.; Grant, Michael; Freeze, Patrick M.; Strawn, Daniel G.; Lai, Barry; Dohnalkova, Alice C.; Harsh, James B.; Weller, David M.; Thomashow, Linda S.			Phenazine-1-Carboxylic Acid-Producing Bacteria Enhance the Reactivity of Iron Minerals in Dryland and Irrigated Wheat Rhizospheres	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Phenazine-1-carboxylic acid (PCA) is a broad-spectrum antibiotic produced by rhizobacteria in the dryland wheat fields of the Columbia Plateau. PCA and other phenazines reductively dissolve Fe and Mn oxyhydroxides in bacterial culture systems, but the impact of PCA upon Fe and Mn cycling in the rhizosphere is unknown. Here, concentrations of dithionite-extractable and poorly crystalline Fe were approximately 10% and 30-40% higher, respectively, in dryland and irrigated rhizospheres inoculated with the PCA-producing (PCA(+)) strain Pseudomonas synxantha 2-79 than in rhizospheres inoculated with a PCA-deficient mutant. However, rhizosphere concentrations of Fe(II) and Mn did not differ significantly, indicating that PCA-mediated redox transformations of Fe and Mn were transient or were masked by competing processes. Total Fe and Mn uptake into wheat biomass also did not differ significantly, but the PCA(+) strain significantly altered Fe translocation into shoots. X-ray absorption near edge spectroscopy revealed an abundance of Fe-bearing oxyhydroxides and phyllosilicates in all rhizospheres. These results indicate that the PCA(+) strain enhanced the reactivity and mobility of Fe derived from soil minerals without producing parallel changes in plant Fe uptake. This is the first report that directly links significant alterations of Fe-bearing minerals in the rhizosphere to a single bacterial trait.					Strawn, Daniel G./B-6936-2012; Harsh, James B/C-7455-2014	Strawn, Daniel G./0000-0001-9073-7169; Harsh, James B/0000-0002-0177-3342; Freeze, Patrick/0000-0002-0548-7642													0013-936X	1520-5851				DEC 17	2019	53	24					14273	14284		10.1021/acs.est.9b03962	http://dx.doi.org/10.1021/acs.est.9b03962								31751506					WOS:000503910500023
J	Stavi, I; Yizhaq, H; Osem, Y; Argaman, E				Stavi, Ilan; Yizhaq, Hezi; Osem, Yagil; Argaman, Eli			Positive impacts of livestock and wild ungulate routes on functioning of dryland ecosystems	ECOLOGY AND EVOLUTION												Livestock grazing is often perceived as being detrimental to the quality and functioning of dryland ecosystems. For example, a study in a semiarid Kenyan savanna proposed that cattle form bare spaces throughout the landscape, which indicate ecosystem degradation. Other studies, conducted in north-eastern Spain, where climatic conditions range between semiarid and Mediterranean subhumid, reported that sheep and goat trails have increased the emergence of rill erosion processes. Sometimes, this negative perception is extended to include wild, large ungulate herbivores as well. Here, we challenge this perception by highlighting the generally nonadverse and even ameliorative impacts of moderate animal rate on geoecosystem functioning of hilly drylands. Specifically, trampling routes (also known as treading paths, livestock terracettes, cattle trails, migration tracks, cowtours, etc.) formed across hillslopes by grazing animals-being either domesticated livestock or native large herbivores-transform the original two-phase vegetation mosaic of shrubby patches and interpatch spaces into a three-phase mosaic. The animal routes increase the complexity of ecosystem, by strengthening the spatial redistribution of water and soil resources at the patch scale and decreasing hydrological connectivity at the hillslope scale. As a consequence, the animal routes improve functioning of hilly drylands and increase their resilience to long-term droughts and climatic change. Therefore, instead of viewing the animal routes as degraded spots, they should be perceived at a wider perspective that allows to properly understand their overall role in sustaining dryland geoecosystems.					Argaman, Eli/AAZ-9993-2021	Argaman, Eli/0000-0002-6766-0519													2045-7758					OCT	2021	11	20					13684	13691		10.1002/ece3.8147	http://dx.doi.org/10.1002/ece3.8147		SEP 2021						34707810					WOS:000697696000001
J	Collier, EA; Perroy, RL; Reed, SC; Price, JP				Collier, Eszter A.; Perroy, Ryan L.; Reed, Sasha C.; Price, Jon P.			Mapping biological soil crusts in a Hawaiian dryland	INTERNATIONAL JOURNAL OF REMOTE SENSING												Historical and ongoing land use patterns in the Hawaiian Islands have degraded the Islands' drylands, causing erosion and detrimentally affecting adjacent coastal marine ecosystems. Biological soil crust (biocrust) communities have been shown to increase soil stability in drylands worldwide, but their efficacy in mitigating soil erosion in Hawaiian drylands is largely unknown. Using a combination of field data and imagery collected by small unmanned aerial systems (sUAS), we mapped biocrusts and examined their influence on soil stability in the Kawaihae watershed, an erosion-prone dryland on leeward Hawai`i Island. We created classified maps of biocrust cover from imagery collected at three spatial resolutions (1.2, 2.1 and 2.8 cm/pixel) using the pixel-based Support Vector Machine (SVM) classifier and investigated the impacts of spatial resolution and biocrust level of development on classification accuracy. Our medium (2.1 cm) resolution image produced the highest overall classification accuracy when biocrust was treated as a single class (82.1%). We explored the spatial impacts of biocrusts on soil loss via sUAS-derived measurements of elevation change over a four-year time span. We found differences in soil loss among land cover types, but robustly quantifying these was a challenge, as much of the change fell below statistically significant limits of detection. We investigated the relationship between biocrust development and soil stability by conducting soil aggregate stability testing at the three biocrust levels of development (LODs) present at the study site. We found a significant increase in soil stability from soils without surface biocrusts (LOD score of 0) to those with biocrusts at any development level (LOD 1-3). Our research adds to the body of biocrust knowledge by presenting new information about biocrust distribution and soil stabilization capabilities in Hawaiian drylands. We also provide insights into the trade-offs between spatial resolution and classification accuracy for biocrust classification and land cover analysis.					Perroy, Ryan/IYJ-2917-2023	Perroy, Ryan/0000-0002-4210-3281; Collier, Eszter/0000-0002-6747-7546													0143-1161	1366-5901				JAN 17	2022	43	2					484	509		10.1080/01431161.2021.2003904	http://dx.doi.org/10.1080/01431161.2021.2003904		DEC 2021											WOS:000731223000001
J	Saco, PM; Rodríguez, JF; Moreno-de las Heras, M; Keesstra, S; Azadi, S; Sandi, S; Baartman, J; Rodrigo-Comino, J; Rossi, MJ				Saco, Patricia M.; Rodriguez, Jose F.; Moreno-de las Heras, Mariano; Keesstra, Saskia; Azadi, Samira; Sandi, Steven; Baartman, Jantiene; Rodrigo-Comino, Jesus; Julieta Rossi, Maria			Using hydrological connectivity to detect transitions and degradation thresholds: Applications to dryland systems	CATENA												In arid and semi-arid ecosystems, shortage of water can trigger changes in landscapes' structures and function leading to degradation and desertification. Hydrological connectivity is a useful framework for understanding water redistribution and scaling issues associated with runoff and sediment production, since human and/or natural disturbances alter surface water availability and pathways increasing/decreasing connectivity. In this paper, we illustrate the use of the connectivity framework for several examples of dryland systems that are analysed at a variety of spatial and temporal scales. In doing so, we draw particular attention to the analysis of coevolution of system structures and function, and how they may drive threshold behaviour leading to desertification and degradation. We first analyse the case of semi-arid rangelands, where feedbacks between the decline in vegetation density and landscape erosion reinforces degradation processes driven by changes in connectivity until a threshold is crossed above which the return to a functional system is unlikely. We then focus on semi-arid wetlands, where decreases in water volumes promote terrestrial vegetation encroachment that changes drainage conditions and connectivity, potentially reinforcing redistribution of flow paths to other wetland areas. The analysis of dryland wetlands is based on a novel hydrologic connectivity index derived using inundation requirements for wetland vegetation associations. The examples presented highlight the need to incorporate a coevolutionary framework for the analysis of changing connectivity patterns and the emergence of thresholds in arid and semi-arid systems.					Rodrigo-Comino, Jesús/L-4535-2016; de las Heras, Mariano Moreno/M-2542-2013; Sandi, Steven/R-6663-2019	Rodrigo-Comino, Jesús/0000-0002-4823-0871; de las Heras, Mariano Moreno/0000-0003-3366-5060; Sandi, Steven/0000-0001-5463-8307; Rossi, Maria/0000-0003-0884-9431; Rodriguez, Jose F/0000-0002-1472-1277													0341-8162	1872-6887				MAR	2020	186								104354	10.1016/j.catena.2019.104354	http://dx.doi.org/10.1016/j.catena.2019.104354													WOS:000509817000015
J	Perry, EK; Newman, DK				Perry, Elena K.; Newman, Dianne K.			Prevalence and Correlates of Phenazine Resistance in Culturable Bacteria from a Dryland Wheat Field	APPLIED AND ENVIRONMENTAL MICROBIOLOGY												Phenazines are a class of bacterially produced redox-active natural antibiotics that have demonstrated potential as a sustainable alternative to traditional pesticides for the biocontrol of fungal crop diseases. However, the prevalence of bacterial resistance to agriculturally relevant phenazines is poorly understood, limiting both the understanding of how these molecules might shape rhizosphere bacterial communities and the ability to perform a risk assessment for off-target effects. Here, we describe profiles of susceptibility to the antifungal agent phenazine-1-carboxylic acid (PCA) across more than 100 bacterial strains isolated from a wheat field where PCA producers are indigenous and abundant. We found that Gram-positive bacteria are typically more sensitive to PCA than Gram-negative bacteria, and there was significant variability in susceptibility both within and across phyla. Phenazine-resistant strains were more likely to be isolated from the wheat rhizosphere, where PCA producers were also more abundant, compared to bulk soil. Furthermore, PCA toxicity was pH-dependent for most susceptible strains and broadly correlated with PCA reduction rates, suggesting that uptake and redox-cycling were important determinants of phenazine toxicity. Our results shed light on which classes of bacteria are most likely to be susceptible to phenazine toxicity in acidic or neutral soils. In addition, the taxonomic and phenotypic diversity of our strain collection represents a valuable resource for future studies on the role of natural antibiotics in shaping wheat rhizosphere communities. IMPORTANCE Microbial communities contribute to crop health in important ways. For example, phenazine metabolites are a class of redox-active molecules made by diverse soil bacteria that underpin the biocontrol of diseases of wheat and other crops. Their physiological functions are nuanced. In some contexts, they are toxic. In others, they are beneficial. While much is known about phenazine production and the effect of phenazines on producing strains, our ability to predict how phenazines might shape the composition of environmental microbial communities is poorly constrained. In addition, phenazine prevalence in the rhizosphere has been predicted to increase in arid soils as the climate changes, providing an impetus for further study. As a step toward gaining a predictive understanding of phenazine-linked microbial ecology, we document the effects of phenazines on diverse bacteria that were coisolated from a wheat rhizosphere and identify conditions and phenotypes that correlate with how a strain will respond to phenazines.																			0099-2240	1098-5336				MAR	2022	88	6							e02320-21	10.1128/aem.02320-21	http://dx.doi.org/10.1128/aem.02320-21								35138927					WOS:000772651100031
J	Houshmandfar, A; Ota, N; O'Leary, GJ; Zheng, BY; Chen, Y; Tausz-Posch, S; Fitzgerald, GJ; Richards, R; Rebetzke, GJ; Tausz, M				Houshmandfar, Alireza; Ota, Noboru; O'Leary, Garry J.; Zheng, Bangyou; Chen, Yang; Tausz-Posch, Sabine; Fitzgerald, Glenn J.; Richards, Richard; Rebetzke, Greg J.; Tausz, Michael			A reduced-tillering trait shows small but important yield gains in dryland wheat production	GLOBAL CHANGE BIOLOGY												Reducing the number of tillers per plant using a tiller inhibition (tin) gene has been considered as an important trait for wheat production in dryland environments. We used a spatial analysis approach with a daily time-step coupled radiation and transpiration efficiency model to simulate the impact of the reduced-tillering trait on wheat yield under different climate change scenarios across Australia's arable land. Our results show a small but consistent yield advantage of the reduced-tillering trait in the most water-limited environments both under current and likely future conditions. Our climate scenarios show that whilst elevated [CO2] (e[CO2]) alone might limit the area where the reduced-tillering trait is advantageous, the most likely climate scenario of e[CO2] combined with increased temperature and reduced rainfall consistently increased the area where restricted tillering has an advantage. Whilst long-term average yield advantages were small (ranged from 31 to 51 kg ha(-1) year(-1)), across large dryland areas the value is large (potential cost-benefits ranged from Australian dollar 23 to 60 MIL/year). It seems therefore worthwhile to further explore this reduced-tillering trait in relation to a range of different environments and climates, because its benefits are likely to grow in future dry environments where wheat is grown around the world.					Tausz, Michael/AHC-9128-2022; Zheng, Bangyou/D-6832-2011; Ota, Noboru/ABE-4698-2020	Tausz, Michael/0000-0001-8205-8561; Chen, Yang/0000-0003-2343-7443; Tausz-Posch, Sabine/0000-0002-1213-7907; Houshmandfar, Dr Alireza/0000-0003-0592-4926													1354-1013	1365-2486				JUL	2020	26	7					4056	4067		10.1111/gcb.15105	http://dx.doi.org/10.1111/gcb.15105		MAY 2020						32237246					WOS:000532991400001
J	Wells, AG; Munson, SM; Villarreal, ML; Sesnie, SE; Laushman, KM				Wells, Adam G.; Munson, Seth M.; Villarreal, Miguel L.; Sesnie, Steven E.; Laushman, Katherine M.			Connecting dryland fine-fuel assessments to wildfire exposure and natural resource values at risk	FIRE ECOLOGY												BackgroundWildland fire in arid and semi-arid (dryland) regions can intensify when climatic, biophysical, and land-use factors increase fuel load and continuity. To inform wildland fire management under these conditions, we developed high-resolution (10-m) estimates of fine fuel across the Altar Valley in southern Arizona, USA, which spans dryland, grass-dominated ecosystems that are administered by multiple land managers and owners. We coupled field measurements at the end of the 2021 growing season with Sentinel-2 satellite imagery and vegetation indices acquired during and after the growing season to develop predictions of fine fuel across the entire valley. We then assessed how climate, soil, vegetation, and land-use factors influenced the amount and distribution of fine fuels. We connected fine fuels to fire management points, past ignition history, and socio-economic vulnerability to evaluate wildfire exposure and assessed how fuel related to habitat of the endangered masked bobwhite quail (Colinus virginianus ridgwayi).ResultsThe high amount of fine fuel (400-3600 kg/ha; mean = 1392 kg/ha) predicted by our remote sensing model (R-2 = 0.63) for 2021 compared to previous years in the valley was stimulated by near-record high growing season precipitation that was 177% of the 1990-2020 mean. Fine fuel increased across the valley if it was contained within the wildlife refuge boundary and had lower temperature and vapor pressure deficit, higher soil organic content, and abundant annual plants and an invasive perennial grass (R-2 = 0.24). The index of potential exposure to wildfire showed a clustering of high exposure centered around roads and low-density housing development distant from fire management points and extending into the upper elevations flanking the valley. Within the Buenos Aires National Wildlife Refuge, fine fuel increased with habitat suitability for the masked bobwhite quail within and adjacent to core habitat areas, representing a natural resource value at risk, accompanied with higher overall mean fine fuel (1672 kg/ha) in relation to 2015 (1347 kg/ha) and 2020 (1363 kg/ha) means.ConclusionsBy connecting high-resolution estimates of fine fuel to climatic, biophysical and land-use factors, wildfire exposure, and a natural resource value at risk, we provide a pro-active and adaptive framework for fire risk management within highly variable and rapidly changing dryland landscapes.						Sesnie, Steven/0000-0001-7939-0109; Munson, Seth/0000-0002-2736-6374; Wells, Adam/0000-0001-9675-4963; Villarreal, Miguel/0000-0003-0720-1422													1933-9747					JUN 26	2023	19	1							37	10.1186/s42408-023-00196-1	http://dx.doi.org/10.1186/s42408-023-00196-1													WOS:001016778500001
J	Scanlon, TT; Doncon, G				Scanlon, Timothy T.; Doncon, Greg			Rain, rain, gone away: decreased growing-season rainfall for the dryland cropping region of the south-west of Western Australia	CROP & PASTURE SCIENCE												The shift in Indian Ocean sea surface temperatures in 1976 led to a change in rainfall for the broad-scale winter annual grain cropping and pasture region in the south-west of Western Australia (the WA wheatbelt). Agriculture in the eastern part the WA wheatbelt was particularly sensitive to the change in rainfall because it is a marginal area for agronomic production, with low rainfall before changes in sea surface temperature. A second shift in sea surface temperature occurred in 2000, but there has been no analysis of the resulting impact on rainfall in the eastern WA wheatbelt. An analysis of rainfall pre- and post-2000 was performed for sites in the eastern WA wheatbelt in three groups: 19 sites in the west, 56 central, and 10 east. The analysis found a decline in growing-season rainfall (i.e. April-October), especially during May-July, post-2000. Rainfall declines of 49.9 mm (west group), 39.1 mm (central group) and 28.0 mm (east group) represented respective losses of 20.1%, 17.4% and 14.2% of growing-season rainfall. Increases in out-of-season rainfall in the respective groups of 31.0, 33.6, and 50.7 mm (57.8%, 60.8% and 87.6%) meant that annual rainfall changes were smaller than growing-season losses. The west and central groups lost 17.5 and 6.16 mm annual rainfall, whereas the east group gained 15.6 mm. Analysis of wheat yield indicated reductions of 13.5% (west) and 9.90% (central) in the eastern WA wheatbelt; the small group of east sites had a potential yield gain of 8.9% arising from the increased out-of-season rainfall. Further, increased out-of-season rainfall will exacerbate weed and disease growth over the summer fallow.						Scanlon, Timothy/0000-0001-5706-5487													1836-0947	1836-5795					2020	71	2					128	133		10.1071/CP19294	http://dx.doi.org/10.1071/CP19294													WOS:000519124500004
J	Sun, YY; Zhang, SQ; Chen, W				Sun, Yingying; Zhang, Suiqi; Chen, Wei			Root traits of dryland winter wheat (<i>Triticum aestivum</i> L.) from the 1940s to the 2010s in Shaanxi Province, China	SCIENTIFIC REPORTS												Eight cultivars of winter wheat (Triticum aestivum L.) adapted to dryland conditions that have been historically planted in Shaanxi Province, China, were grown in plots with irrigation and drought treatments during the growing seasons of 2010-2012 to characterize the changes in root system traits and water use efficiency during the replacement of cultivars. The results showed that the overall root size of dryland wheat cultivars in Shaanxi Province changed with the planting decade. Modern cultivars developed after the 2000s had larger root surface areas than older cultivars under the drought treatment, especially at soil depths of 0-40 cm. However, the total water consumption throughout the stages showed no obvious changes among cultivars. The yield significantly increased with the planting decade, and the water use efficiency showed an average increase of 47.07% from the earliest to the most recent studied cultivar. Water stress promoted larger root sizes than those found in the irrigation treatment, especially at maturity. A trend toward a lower stress susceptibility index was observed over the decades, indicating that the sizes of modern cultivar roots increased less in the drought treatment than in the irrigation treatment. Both the roots and yields of the landrace cultivar from the 1940s showed low sensitivity to drought and better adjustment between the different water conditions. The study revealed that (1) modern wheat cultivars in Shaanxi Province possess higher water use efficiencies and decreased drought resilience and (2) the selection of ideal root traits should consider stable yields under different water conditions.						, Wei/0000-0001-7603-8222													2045-2322					MAR 24	2020	10	1							5328	10.1038/s41598-020-62170-0	http://dx.doi.org/10.1038/s41598-020-62170-0								32210307					WOS:000563370200019
